" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,19-Iowa,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,IA,IA Total Mig - US & For,33635,62363,1368056"
"97,IA,IA Total Mig - US,31487,59819,1332549"
"98,IA,IA Total Mig - Foreign,2148,2544,35508"
"19,IA,IA Non-Migrants,1156074,2498063,65431969"
"17,IL,ILLINOIS,5029,9275,197865"
"31,NE,NEBRASKA,2991,5693,112193"
"27,MN,MINNESOTA,2349,4240,95146"
"57,FR,Foreign,2148,2544,35508"
"06,CA,CALIFORNIA,1989,3853,83851"
"29,MO,MISSOURI,1653,3163,67631"
"48,TX,TEXAS,1585,3247,66138"
"55,WI,WISCONSIN,1505,2704,63324"
"12,FL,FLORIDA,1176,2099,48203"
"04,AZ,ARIZONA,919,1735,35152"
"08,CO,COLORADO,900,1670,37690"
"46,SD,SOUTH DAKOTA,889,1628,33427"
"26,MI,MICHIGAN,726,1465,35130"
"20,KS,KANSAS,701,1395,32759"
"18,IN,INDIANA,610,1239,28262"
"39,OH,OHIO,586,1121,29851"
"37,NC,NORTH CAROLINA,546,1063,23561"
"53,WA,WASHINGTON,546,1102,23345"
"13,GA,GEORGIA,515,1045,23743"
"36,NY,NEW YORK,493,820,33040"
"42,PA,PENNSYLVANIA,444,811,22008"
"51,VA,VIRGINIA,416,798,20906"
"47,TN,TENNESSEE,398,798,16971"
"34,NJ,NEW JERSEY,380,670,18522"
"32,NV,NEVADA,298,579,14581"
"09,CT,CONNECTICUT,293,476,12973"
"05,AR,ARKANSAS,289,580,10797"
"40,OK,OKLAHOMA,278,571,10849"
"41,OR,OREGON,271,523,21630"
"21,KY,KENTUCKY,234,462,9894"
"25,MA,MASSACHUSETTS,227,386,8867"
"49,UT,UTAH,220,556,8029"
"45,SC,SOUTH CAROLINA,201,415,8398"
"24,MD,MARYLAND,198,379,9804"
"38,ND,NORTH DAKOTA,181,331,7808"
"16,ID,IDAHO,149,348,5452"
"28,MS,MISSISSIPPI,149,319,4646"
"01,AL,ALABAMA,131,294,5983"
"30,MT,MONTANA,129,215,5341"
"35,NM,NEW MEXICO,129,246,4653"
"22,LA,LOUISIANA,127,266,5854"
"56,WY,WYOMING,123,242,5158"
"15,HI,HAWAII,120,221,4332"
"02,AK,ALASKA,97,212,4258"
"33,NH,NEW HAMPSHIRE,54,95,2072"
"10,DE,DELAWARE,53,126,2872"
"23,ME,MAINE,50,96,2409"
"44,RI,RHODE ISLAND,47,98,2315"
"54,WV,WEST VIRGINIA,36,59,1961"
"11,DC,DISTRICT OF COLUMBIA,29,39,1630"
"50,VT,VERMONT,28,51,1266"
