" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,13-Georgia,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,GA,GA Total Mig - US & For,151927,271339,5161928"
"97,GA,GA Total Mig - US,115471,230736,5000797"
"98,GA,GA Total Mig - Foreign,36456,40603,161131"
"13,GA,GA Non-Migrants,3233717,7285692,174735345"
"57,FR,Foreign,36456,40603,161131"
"12,FL,FLORIDA,21474,42324,845823"
"01,AL,ALABAMA,7374,14989,271567"
"36,NY,NEW YORK,6872,13306,292960"
"37,NC,NORTH CAROLINA,6763,13639,274203"
"48,TX,TEXAS,6299,13492,305186"
"45,SC,SOUTH CAROLINA,6258,12171,233704"
"47,TN,TENNESSEE,5953,11492,251427"
"06,CA,CALIFORNIA,5917,11750,275642"
"51,VA,VIRGINIA,4514,9379,225202"
"39,OH,OHIO,3450,6639,153947"
"26,MI,MICHIGAN,3377,6591,137116"
"17,IL,ILLINOIS,3360,6529,178128"
"42,PA,PENNSYLVANIA,2875,5512,135901"
"34,NJ,NEW JERSEY,2819,5713,145476"
"24,MD,MARYLAND,2504,4909,124739"
"22,LA,LOUISIANA,1769,3645,66705"
"28,MS,MISSISSIPPI,1719,3481,58454"
"18,IN,INDIANA,1668,3304,67350"
"21,KY,KENTUCKY,1509,3274,83558"
"53,WA,WASHINGTON,1506,3315,65124"
"29,MO,MISSOURI,1501,2962,67210"
"25,MA,MASSACHUSETTS,1420,2618,74853"
"04,AZ,ARIZONA,1396,2929,69921"
"08,CO,COLORADO,1277,2552,61300"
"09,CT,CONNECTICUT,1119,2219,62491"
"55,WI,WISCONSIN,997,1945,45755"
"20,KS,KANSAS,883,2113,43196"
"40,OK,OKLAHOMA,822,1791,32352"
"27,MN,MINNESOTA,790,1491,40127"
"32,NV,NEVADA,722,1415,32605"
"05,AR,ARKANSAS,701,1444,28634"
"15,HI,HAWAII,664,1650,28141"
"19,IA,IOWA,518,998,22854"
"02,AK,ALASKA,453,1010,19117"
"41,OR,OREGON,409,796,16650"
"49,UT,UTAH,401,993,19828"
"35,NM,NEW MEXICO,396,783,15616"
"54,WV,WEST VIRGINIA,372,681,14116"
"10,DE,DELAWARE,355,685,15427"
"31,NE,NEBRASKA,314,598,13652"
"23,ME,MAINE,312,604,12026"
"11,DC,DISTRICT OF COLUMBIA,309,450,15276"
"33,NH,NEW HAMPSHIRE,307,550,13512"
"44,RI,RHODE ISLAND,278,548,12083"
"16,ID,IDAHO,190,371,7446"
"30,MT,MONTANA,161,294,5348"
"50,VT,VERMONT,115,180,4957"
"46,SD,SOUTH DAKOTA,109,193,5300"
"38,ND,NORTH DAKOTA,105,219,4909"
"56,WY,WYOMING,95,200,3882"
