" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,24-Maryland,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,MD,MD Total Mig - US & For,76447,134150,3768746"
"97,MD,MD Total Mig - US,72101,126949,3621210"
"98,MD,MD Total Mig - Foreign,4346,7201,147536"
"24,MD,MD Non-Migrants,2163741,4515169,152936595"
"51,VA,VIRGINIA,11045,19142,580560"
"11,DC,DISTRICT OF COLUMBIA,8162,14791,432438"
"42,PA,PENNSYLVANIA,7125,11485,330623"
"12,FL,FLORIDA,4883,8577,228871"
"36,NY,NEW YORK,4823,7760,241270"
"57,FR,Foreign,4346,7201,147536"
"06,CA,CALIFORNIA,3485,6228,191967"
"37,NC,NORTH CAROLINA,3187,5984,126750"
"34,NJ,NEW JERSEY,2799,4815,167577"
"48,TX,TEXAS,2674,5276,139758"
"13,GA,GEORGIA,2172,4153,97117"
"10,DE,DELAWARE,2131,3823,87385"
"39,OH,OHIO,1663,2737,83846"
"54,WV,WEST VIRGINIA,1455,2542,51423"
"25,MA,MASSACHUSETTS,1372,2150,80119"
"17,IL,ILLINOIS,1284,2237,79739"
"26,MI,MICHIGAN,1270,2130,63679"
"45,SC,SOUTH CAROLINA,1119,1969,45447"
"08,CO,COLORADO,803,1459,45991"
"53,WA,WASHINGTON,779,1598,44255"
"04,AZ,ARIZONA,773,1417,41085"
"09,CT,CONNECTICUT,771,1338,47811"
"47,TN,TENNESSEE,747,1387,34288"
"18,IN,INDIANA,556,947,25554"
"29,MO,MISSOURI,543,975,28863"
"15,HI,HAWAII,519,1084,25174"
"01,AL,ALABAMA,438,839,21873"
"27,MN,MINNESOTA,418,696,22578"
"21,KY,KENTUCKY,391,708,19696"
"55,WI,WISCONSIN,379,642,24511"
"32,NV,NEVADA,365,647,15405"
"22,LA,LOUISIANA,345,619,14817"
"20,KS,KANSAS,321,679,17319"
"49,UT,UTAH,277,548,13618"
"40,OK,OKLAHOMA,275,514,11054"
"44,RI,RHODE ISLAND,274,479,13108"
"35,NM,NEW MEXICO,267,523,14967"
"41,OR,OREGON,264,461,12470"
"28,MS,MISSISSIPPI,242,459,14636"
"19,IA,IOWA,241,399,11629"
"23,ME,MAINE,230,443,11007"
"33,NH,NEW HAMPSHIRE,218,387,12641"
"31,NE,NEBRASKA,199,358,9033"
"05,AR,ARKANSAS,172,348,9332"
"02,AK,ALASKA,166,356,8129"
"50,VT,VERMONT,108,179,4657"
"16,ID,IDAHO,104,198,4248"
"30,MT,MONTANA,91,160,4037"
"38,ND,NORTH DAKOTA,74,138,3594"
"46,SD,SOUTH DAKOTA,54,93,2457"
"56,WY,WYOMING,48,72,2804"
