" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,53-Washington,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,WA,WA Total Mig - US & For,94340,177533,4525124"
"97,WA,WA Total Mig - US,89082,168203,4323845"
"98,WA,WA Total Mig - Foreign,5258,9330,201279"
"53,WA,WA Non-Migrants,2467871,5210255,155543704"
"06,CA,CALIFORNIA,17270,33666,956624"
"41,OR,OREGON,11369,20986,497243"
"57,FR,Foreign,5258,9330,201279"
"48,TX,TEXAS,4811,9767,235499"
"16,ID,IDAHO,4346,8229,157549"
"04,AZ,ARIZONA,4183,7992,181855"
"12,FL,FLORIDA,3314,6158,151853"
"08,CO,COLORADO,2561,4501,127512"
"32,NV,NEVADA,2463,4730,113061"
"36,NY,NEW YORK,2303,3663,127231"
"17,IL,ILLINOIS,2141,3700,123322"
"15,HI,HAWAII,1898,3729,79646"
"30,MT,MONTANA,1882,3203,62826"
"02,AK,ALASKA,1874,3478,97136"
"51,VA,VIRGINIA,1866,3827,130979"
"13,GA,GEORGIA,1805,3837,80765"
"26,MI,MICHIGAN,1796,3115,85699"
"37,NC,NORTH CAROLINA,1656,3322,69059"
"49,UT,UTAH,1548,3447,63895"
"39,OH,OHIO,1456,2650,75214"
"27,MN,MINNESOTA,1407,2413,66851"
"42,PA,PENNSYLVANIA,1302,2193,69950"
"29,MO,MISSOURI,1097,2096,48692"
"25,MA,MASSACHUSETTS,1057,1631,54407"
"55,WI,WISCONSIN,970,1698,46754"
"24,MD,MARYLAND,945,1798,57420"
"47,TN,TENNESSEE,893,1785,35882"
"34,NJ,NEW JERSEY,834,1455,64958"
"20,KS,KANSAS,833,1751,38472"
"40,OK,OKLAHOMA,829,1759,30710"
"18,IN,INDIANA,814,1548,36117"
"35,NM,NEW MEXICO,787,1431,37723"
"45,SC,SOUTH CAROLINA,702,1419,33126"
"09,CT,CONNECTICUT,551,998,50655"
"19,IA,IOWA,546,927,20557"
"01,AL,ALABAMA,533,1124,23782"
"22,LA,LOUISIANA,498,969,20523"
"21,KY,KENTUCKY,490,980,19166"
"31,NE,NEBRASKA,430,861,18130"
"56,WY,WYOMING,422,766,16175"
"05,AR,ARKANSAS,352,680,13407"
"28,MS,MISSISSIPPI,310,608,13326"
"46,SD,SOUTH DAKOTA,290,528,9856"
"38,ND,NORTH DAKOTA,288,521,11136"
"23,ME,MAINE,278,504,12541"
"11,DC,DISTRICT OF COLUMBIA,267,355,17785"
"33,NH,NEW HAMPSHIRE,244,400,12114"
"50,VT,VERMONT,182,272,7128"
"44,RI,RHODE ISLAND,168,320,9354"
"54,WV,WEST VIRGINIA,133,253,5373"
"10,DE,DELAWARE,88,160,4807"
