" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,15-Hawaii,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,HI,HI Total Mig - US & For,25358,48402,1037863"
"97,HI,HI Total Mig - US,22815,43905,956767"
"98,HI,HI Total Mig - Foreign,2543,4497,81096"
"15,HI,HI Non-Migrants,505585,1023573,27221922"
"06,CA,CALIFORNIA,5063,8859,235400"
"57,FR,Foreign,2543,4497,81096"
"48,TX,TEXAS,1567,3433,61338"
"53,WA,WASHINGTON,1523,2964,63149"
"12,FL,FLORIDA,1195,2236,42780"
"51,VA,VIRGINIA,1058,2463,53616"
"32,NV,NEVADA,784,1452,26355"
"36,NY,NEW YORK,721,1132,28284"
"04,AZ,ARIZONA,717,1417,32091"
"41,OR,OREGON,684,1097,25034"
"37,NC,NORTH CAROLINA,664,1594,26007"
"08,CO,COLORADO,654,1207,29016"
"13,GA,GEORGIA,631,1418,23120"
"17,IL,ILLINOIS,465,787,17826"
"24,MD,MARYLAND,458,978,26644"
"42,PA,PENNSYLVANIA,416,690,14998"
"39,OH,OHIO,379,659,11167"
"45,SC,SOUTH CAROLINA,339,755,12056"
"49,UT,UTAH,331,755,14539"
"26,MI,MICHIGAN,329,588,11556"
"02,AK,ALASKA,309,663,12960"
"01,AL,ALABAMA,307,754,13181"
"29,MO,MISSOURI,300,638,11945"
"34,NJ,NEW JERSEY,291,456,20178"
"25,MA,MASSACHUSETTS,290,432,15000"
"27,MN,MINNESOTA,254,382,9177"
"47,TN,TENNESSEE,247,500,10947"
"20,KS,KANSAS,246,627,9292"
"40,OK,OKLAHOMA,218,457,7287"
"18,IN,INDIANA,217,362,6102"
"09,CT,CONNECTICUT,205,360,9641"
"55,WI,WISCONSIN,180,293,6321"
"21,KY,KENTUCKY,171,429,5503"
"16,ID,IDAHO,167,336,5083"
"22,LA,LOUISIANA,158,331,5921"
"35,NM,NEW MEXICO,152,303,6239"
"28,MS,MISSISSIPPI,123,243,4125"
"19,IA,IOWA,119,196,5471"
"23,ME,MAINE,113,242,4607"
"30,MT,MONTANA,103,168,3179"
"33,NH,NEW HAMPSHIRE,94,152,3862"
"31,NE,NEBRASKA,88,164,4528"
"44,RI,RHODE ISLAND,86,184,4936"
"05,AR,ARKANSAS,76,152,2077"
"10,DE,DELAWARE,57,106,2816"
"11,DC,DISTRICT OF COLUMBIA,53,82,2971"
"56,WY,WYOMING,48,95,1951"
"50,VT,VERMONT,43,75,1966"
"38,ND,NORTH DAKOTA,41,93,1816"
"54,WV,WEST VIRGINIA,41,73,1219"
"46,SD,SOUTH DAKOTA,40,73,1488"
