" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,39-Ohio,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,OH,OH Total Mig - US & For,77406,142033,3428501"
"97,OH,OH Total Mig - US,72905,135901,3321220"
"98,OH,OH Total Mig - Foreign,4501,6132,107281"
"39,OH,OH Non-Migrants,4513533,9279102,236819701"
"12,FL,FLORIDA,7526,13463,269027"
"26,MI,MICHIGAN,5285,9731,248550"
"21,KY,KENTUCKY,5229,9645,194139"
"42,PA,PENNSYLVANIA,4744,8299,210430"
"18,IN,INDIANA,4631,8734,194985"
"57,FR,Foreign,4501,6132,107281"
"06,CA,CALIFORNIA,3943,7017,187769"
"48,TX,TEXAS,3232,6448,165026"
"36,NY,NEW YORK,3065,5494,157580"
"17,IL,ILLINOIS,3046,5552,187025"
"37,NC,NORTH CAROLINA,2920,5430,113046"
"54,WV,WEST VIRGINIA,2594,4834,84477"
"51,VA,VIRGINIA,2538,4961,126860"
"13,GA,GEORGIA,2491,4930,102137"
"47,TN,TENNESSEE,2004,3919,92145"
"04,AZ,ARIZONA,1613,2964,66685"
"45,SC,SOUTH CAROLINA,1352,2502,51697"
"34,NJ,NEW JERSEY,1262,2447,77609"
"24,MD,MARYLAND,1253,2388,69891"
"29,MO,MISSOURI,1143,2169,58799"
"08,CO,COLORADO,1119,1998,57860"
"25,MA,MASSACHUSETTS,947,1676,57774"
"53,WA,WASHINGTON,932,1749,59467"
"55,WI,WISCONSIN,848,1688,48838"
"01,AL,ALABAMA,820,1731,30251"
"32,NV,NEVADA,766,1322,30806"
"27,MN,MINNESOTA,654,1242,38612"
"22,LA,LOUISIANA,514,1020,22718"
"20,KS,KANSAS,513,1051,31724"
"40,OK,OKLAHOMA,508,1139,21509"
"19,IA,IOWA,503,926,24775"
"09,CT,CONNECTICUT,494,950,41619"
"49,UT,UTAH,402,932,17773"
"15,HI,HAWAII,382,726,13828"
"28,MS,MISSISSIPPI,376,729,12506"
"05,AR,ARKANSAS,365,763,21019"
"41,OR,OREGON,363,619,16599"
"35,NM,NEW MEXICO,315,635,16004"
"31,NE,NEBRASKA,259,501,11447"
"02,AK,ALASKA,241,455,10516"
"11,DC,DISTRICT OF COLUMBIA,212,277,10337"
"10,DE,DELAWARE,202,379,11314"
"23,ME,MAINE,201,384,9726"
"33,NH,NEW HAMPSHIRE,174,323,9016"
"16,ID,IDAHO,166,347,6038"
"44,RI,RHODE ISLAND,154,270,7390"
"30,MT,MONTANA,148,272,5010"
"50,VT,VERMONT,119,201,5138"
"46,SD,SOUTH DAKOTA,118,235,4930"
"38,ND,NORTH DAKOTA,110,239,4979"
"56,WY,WYOMING,109,195,3819"
