" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,04-Arizona,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,AZ,AZ Total Mig - US & For,93472,174730,4350498"
"97,AZ,AZ Total Mig - US,90321,169396,4248647"
"98,AZ,AZ Total Mig - Foreign,3151,5334,101851"
"04,AZ,AZ Non-Migrants,2080423,4657503,114766996"
"06,CA,CALIFORNIA,18104,35324,855364"
"48,TX,TEXAS,5546,11003,268751"
"53,WA,WASHINGTON,4310,7846,204947"
"17,IL,ILLINOIS,4028,7107,230449"
"26,MI,MICHIGAN,3893,6792,155424"
"08,CO,COLORADO,3829,7193,193590"
"32,NV,NEVADA,3586,7067,150175"
"35,NM,NEW MEXICO,3536,7205,126935"
"12,FL,FLORIDA,3413,6057,146517"
"57,FR,Foreign,3151,5334,101851"
"36,NY,NEW YORK,2746,4603,136990"
"39,OH,OHIO,2701,4711,132821"
"49,UT,UTAH,2340,5407,93745"
"41,OR,OREGON,2264,4134,92871"
"27,MN,MINNESOTA,1991,3493,111517"
"55,WI,WISCONSIN,1963,3321,96866"
"42,PA,PENNSYLVANIA,1886,3308,102271"
"18,IN,INDIANA,1589,2956,71236"
"29,MO,MISSOURI,1508,2787,71216"
"51,VA,VIRGINIA,1497,2873,87642"
"37,NC,NORTH CAROLINA,1436,2918,65933"
"13,GA,GEORGIA,1344,2734,59361"
"34,NJ,NEW JERSEY,1141,2064,67271"
"19,IA,IOWA,1089,1903,47535"
"16,ID,IDAHO,1033,2122,36893"
"25,MA,MASSACHUSETTS,1022,1646,57085"
"20,KS,KANSAS,958,1784,39775"
"47,TN,TENNESSEE,901,1667,39294"
"40,OK,OKLAHOMA,898,1706,34077"
"24,MD,MARYLAND,851,1521,50118"
"15,HI,HAWAII,818,1558,32988"
"31,NE,NEBRASKA,761,1341,37970"
"02,AK,ALASKA,630,1187,29403"
"30,MT,MONTANA,612,1091,27359"
"09,CT,CONNECTICUT,583,1022,39829"
"05,AR,ARKANSAS,528,1005,18884"
"21,KY,KENTUCKY,512,922,22247"
"56,WY,WYOMING,502,937,21649"
"45,SC,SOUTH CAROLINA,501,943,21668"
"46,SD,SOUTH DAKOTA,501,900,21170"
"01,AL,ALABAMA,490,990,23156"
"22,LA,LOUISIANA,427,814,22326"
"33,NH,NEW HAMPSHIRE,359,570,14770"
"28,MS,MISSISSIPPI,333,639,12591"
"38,ND,NORTH DAKOTA,320,539,26436"
"23,ME,MAINE,311,512,11593"
"44,RI,RHODE ISLAND,167,270,8080"
"54,WV,WEST VIRGINIA,167,302,7112"
"10,DE,DELAWARE,145,246,6451"
"50,VT,VERMONT,134,202,9386"
"11,DC,DISTRICT OF COLUMBIA,117,154,6911"
