" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,21-Kentucky,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,KY,KY Total Mig - US & For,43669,86445,1628595"
"97,KY,KY Total Mig - US,42170,83888,1601836"
"98,KY,KY Total Mig - Foreign,1499,2557,26759"
"21,KY,KY Non-Migrants,1506384,3287540,75300478"
"39,OH,OHIO,6713,12083,248131"
"18,IN,INDIANA,4990,9477,168237"
"47,TN,TENNESSEE,4440,9152,134108"
"12,FL,FLORIDA,3512,6722,119086"
"17,IL,ILLINOIS,1881,3622,75768"
"48,TX,TEXAS,1867,4167,82867"
"26,MI,MICHIGAN,1613,3272,63085"
"13,GA,GEORGIA,1559,3470,61130"
"57,FR,Foreign,1499,2557,26759"
"06,CA,CALIFORNIA,1492,2962,66950"
"37,NC,NORTH CAROLINA,1405,2997,55576"
"51,VA,VIRGINIA,1148,2370,53888"
"36,NY,NEW YORK,890,1718,35559"
"29,MO,MISSOURI,784,1608,32860"
"54,WV,WEST VIRGINIA,772,1540,28208"
"42,PA,PENNSYLVANIA,698,1417,28568"
"01,AL,ALABAMA,697,1479,27566"
"45,SC,SOUTH CAROLINA,633,1272,23636"
"04,AZ,ARIZONA,573,1157,22421"
"53,WA,WASHINGTON,496,1046,17162"
"55,WI,WISCONSIN,440,882,19826"
"08,CO,COLORADO,437,922,17469"
"24,MD,MARYLAND,408,806,21924"
"34,NJ,NEW JERSEY,391,722,22304"
"20,KS,KANSAS,366,910,13404"
"28,MS,MISSISSIPPI,351,725,13501"
"22,LA,LOUISIANA,340,744,11721"
"05,AR,ARKANSAS,286,635,13418"
"40,OK,OKLAHOMA,279,621,10569"
"27,MN,MINNESOTA,248,502,12163"
"32,NV,NEVADA,228,447,8489"
"25,MA,MASSACHUSETTS,220,408,10738"
"19,IA,IOWA,214,411,8116"
"15,HI,HAWAII,189,425,6646"
"41,OR,OREGON,171,344,6096"
"49,UT,UTAH,167,373,6496"
"09,CT,CONNECTICUT,158,297,11563"
"02,AK,ALASKA,153,320,6521"
"35,NM,NEW MEXICO,142,283,5405"
"31,NE,NEBRASKA,105,210,3623"
"33,NH,NEW HAMPSHIRE,103,191,3956"
"23,ME,MAINE,95,168,3113"
"16,ID,IDAHO,91,194,3120"
"30,MT,MONTANA,75,167,2797"
"10,DE,DELAWARE,57,114,2678"
"50,VT,VERMONT,56,100,2230"
"46,SD,SOUTH DAKOTA,54,98,1975"
"44,RI,RHODE ISLAND,51,105,1704"
"56,WY,WYOMING,50,95,1999"
"11,DC,DISTRICT OF COLUMBIA,48,69,2208"
"38,ND,NORTH DAKOTA,34,69,1259"
