" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,42-Pennsylvania,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,PA,PA Total Mig - US & For,102746,182463,5033473"
"97,PA,PA Total Mig - US,96840,174285,4915322"
"98,PA,PA Total Mig - Foreign,5906,8178,118152"
"42,PA,PA Non-Migrants,4962767,10242690,292509365"
"34,NJ,NEW JERSEY,15116,26601,882495"
"36,NY,NEW YORK,14333,27186,668723"
"12,FL,FLORIDA,8376,14581,312791"
"24,MD,MARYLAND,7574,13633,390391"
"57,FR,Foreign,5906,8178,118152"
"51,VA,VIRGINIA,4875,8778,263226"
"39,OH,OHIO,4797,8177,223239"
"06,CA,CALIFORNIA,4285,7282,230180"
"37,NC,NORTH CAROLINA,3630,6656,152566"
"10,DE,DELAWARE,2966,5318,153119"
"48,TX,TEXAS,2906,5488,175454"
"13,GA,GEORGIA,2148,4108,95998"
"25,MA,MASSACHUSETTS,2124,3436,128158"
"26,MI,MICHIGAN,1745,3200,95500"
"17,IL,ILLINOIS,1696,3039,116515"
"54,WV,WEST VIRGINIA,1618,2823,64903"
"45,SC,SOUTH CAROLINA,1469,2703,57077"
"09,CT,CONNECTICUT,1380,2494,98841"
"04,AZ,ARIZONA,1371,2468,65918"
"47,TN,TENNESSEE,1105,2070,56080"
"08,CO,COLORADO,1096,1927,85581"
"18,IN,INDIANA,1090,2133,57308"
"53,WA,WASHINGTON,909,1602,45970"
"29,MO,MISSOURI,756,1441,40930"
"32,NV,NEVADA,689,1159,26163"
"21,KY,KENTUCKY,622,1205,29249"
"11,DC,DISTRICT OF COLUMBIA,608,749,33666"
"27,MN,MINNESOTA,588,1076,34211"
"55,WI,WISCONSIN,587,1110,34944"
"01,AL,ALABAMA,498,1002,22621"
"33,NH,NEW HAMPSHIRE,432,755,23565"
"44,RI,RHODE ISLAND,417,744,18097"
"49,UT,UTAH,399,885,17470"
"22,LA,LOUISIANA,395,721,17846"
"23,ME,MAINE,389,666,20024"
"41,OR,OREGON,381,629,17268"
"40,OK,OKLAHOMA,378,745,15617"
"15,HI,HAWAII,375,651,14113"
"20,KS,KANSAS,362,750,19209"
"19,IA,IOWA,336,606,19037"
"35,NM,NEW MEXICO,273,495,16732"
"50,VT,VERMONT,263,383,9992"
"28,MS,MISSISSIPPI,246,477,10322"
"05,AR,ARKANSAS,237,445,12066"
"02,AK,ALASKA,220,410,8803"
"31,NE,NEBRASKA,182,336,10352"
"30,MT,MONTANA,173,299,5678"
"16,ID,IDAHO,163,348,6921"
"56,WY,WYOMING,106,192,3814"
"46,SD,SOUTH DAKOTA,84,152,3175"
"38,ND,NORTH DAKOTA,72,151,3403"
