" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,41-Oregon,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,OR,OR Total Mig - US & For,52479,90496,2222232"
"97,OR,OR Total Mig - US,51176,88599,2188955"
"98,OR,OR Total Mig - Foreign,1303,1897,33278"
"41,OR,OR Non-Migrants,1357805,2861312,74523161"
"06,CA,CALIFORNIA,12834,22933,630890"
"53,WA,WASHINGTON,9996,17035,393673"
"04,AZ,ARIZONA,2461,4415,97601"
"16,ID,IDAHO,2013,3905,65003"
"48,TX,TEXAS,1839,3385,84729"
"32,NV,NEVADA,1646,2970,57112"
"08,CO,COLORADO,1432,2407,57691"
"12,FL,FLORIDA,1320,2153,48687"
"57,FR,Foreign,1303,1897,33278"
"36,NY,NEW YORK,1139,1622,59694"
"17,IL,ILLINOIS,967,1487,47531"
"49,UT,UTAH,952,1873,41376"
"02,AK,ALASKA,915,1577,42806"
"30,MT,MONTANA,882,1432,26977"
"15,HI,HAWAII,862,1468,29544"
"26,MI,MICHIGAN,801,1282,34441"
"39,OH,OHIO,669,1093,28028"
"27,MN,MINNESOTA,657,1033,26531"
"51,VA,VIRGINIA,652,1116,32537"
"42,PA,PENNSYLVANIA,604,1002,29433"
"37,NC,NORTH CAROLINA,590,1039,23665"
"55,WI,WISCONSIN,579,883,22976"
"29,MO,MISSOURI,567,1029,21930"
"25,MA,MASSACHUSETTS,537,792,28812"
"13,GA,GEORGIA,509,970,22605"
"35,NM,NEW MEXICO,493,814,21137"
"18,IN,INDIANA,457,748,18879"
"24,MD,MARYLAND,393,653,21593"
"47,TN,TENNESSEE,362,648,14125"
"40,OK,OKLAHOMA,340,646,13193"
"20,KS,KANSAS,331,588,14536"
"19,IA,IOWA,318,519,12260"
"34,NJ,NEW JERSEY,287,457,13696"
"56,WY,WYOMING,277,473,11936"
"22,LA,LOUISIANA,216,340,8221"
"45,SC,SOUTH CAROLINA,203,353,7308"
"31,NE,NEBRASKA,200,362,8276"
"05,AR,ARKANSAS,193,362,5553"
"09,CT,CONNECTICUT,189,313,9448"
"21,KY,KENTUCKY,189,337,6039"
"33,NH,NEW HAMPSHIRE,156,239,5978"
"50,VT,VERMONT,155,216,4601"
"23,ME,MAINE,153,244,5543"
"01,AL,ALABAMA,151,281,6587"
"46,SD,SOUTH DAKOTA,149,248,4222"
"38,ND,NORTH DAKOTA,128,196,3254"
"11,DC,DISTRICT OF COLUMBIA,124,150,7339"
"28,MS,MISSISSIPPI,116,212,3668"
"54,WV,WEST VIRGINIA,69,120,2323"
"44,RI,RHODE ISLAND,58,111,2703"
"10,DE,DELAWARE,46,68,2264"
