"1999 - 2000 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,22-LOUISIANA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,LA,LA Total Mig - US & For,45504,91484,1665424"
"97,LA,LA Total Mig - US,43889,88389,1623638"
"98,LA,LA Total Mig - Foreign,1615,3095,41786"
"22,LA,LA Non-Migrants,1455182,3349155,56976583"
"48,TX,TEXAS,11931,24468,471254"
"28,MS,MISSISSIPPI,4139,8737,142682"
"12,FL,FLORIDA,3190,6137,139804"
"13,GA,GEORGIA,2514,5113,85858"
"06,CA,CALIFORNIA,2390,4209,84271"
"57,FR,Foreign,1615,3095,41786"
"01,AL,ALABAMA,1574,3424,59680"
"05,AR,ARKANSAS,1456,3124,47404"
"47,TN,TENNESSEE,1356,2787,53082"
"37,NC,NORTH CAROLINA,1210,2469,45340"
"51,VA,VIRGINIA,1184,2428,42734"
"08,CO,COLORADO,911,1737,31382"
"17,IL,ILLINOIS,891,1630,35262"
"36,NY,NEW YORK,797,1287,23382"
"29,MO,MISSOURI,751,1625,25710"
"40,OK,OKLAHOMA,731,1601,23510"
"26,MI,MICHIGAN,620,1234,21626"
"39,OH,OHIO,597,1219,23359"
"53,WA,WASHINGTON,571,1073,19502"
"45,SC,SOUTH CAROLINA,563,1158,18939"
"04,AZ,ARIZONA,515,972,17518"
"21,KY,KENTUCKY,511,1143,19005"
"24,MD,MARYLAND,483,897,16279"
"42,PA,PENNSYLVANIA,459,897,17956"
"18,IN,INDIANA,455,917,16997"
"32,NV,NEVADA,386,749,13935"
"20,KS,KANSAS,366,875,11860"
"25,MA,MASSACHUSETTS,311,493,9730"
"34,NJ,NEW JERSEY,301,516,14462"
"27,MN,MINNESOTA,268,538,8960"
"55,WI,WISCONSIN,232,432,6792"
"35,NM,NEW MEXICO,225,459,7727"
"41,OR,OREGON,214,447,7905"
"15,HI,HAWAII,205,424,5439"
"19,IA,IOWA,176,371,5492"
"09,CT,CONNECTICUT,170,306,7716"
"02,AK,ALASKA,148,322,4447"
"31,NE,NEBRASKA,142,311,4382"
"49,UT,UTAH,140,300,5379"
"11,DC,DISTRICT OF COLUMBIA,121,156,3563"
"54,WV,WEST VIRGINIA,92,206,3344"
"56,WY,WYOMING,77,154,3028"
"30,MT,MONTANA,75,154,2083"
"23,ME,MAINE,66,137,2628"
"16,ID,IDAHO,64,140,2072"
"38,ND,NORTH DAKOTA,64,136,1949"
"44,RI,RHODE ISLAND,58,119,2239"
"10,DE,DELAWARE,55,112,2053"
"33,NH,NEW HAMPSHIRE,55,97,1666"
"46,SD,SOUTH DAKOTA,53,109,1714"
"50,VT,VERMONT,26,40,534"
