"2001 - 2002 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,46-SOUTH DAKOTA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,SD,SD Total Mig - US & For,10869,20739,387684"
"97,SD,SD Total Mig - US,10465,20048,380615"
"98,SD,SD Total Mig - Foreign,404,691,7069"
"46,SD,SD Non-Migrants,276129,612921,11583589"
"27,MN,MINNESOTA,1630,2853,59644"
"19,IA,IOWA,1063,2050,44022"
"31,NE,NEBRASKA,922,1742,30152"
"38,ND,NORTH DAKOTA,652,1259,19642"
"06,CA,CALIFORNIA,628,1260,24750"
"08,CO,COLORADO,620,1182,21902"
"48,TX,TEXAS,430,840,15730"
"57,FR,Foreign,404,691,7069"
"56,WY,WYOMING,397,764,12578"
"04,AZ,ARIZONA,339,603,15512"
"30,MT,MONTANA,272,561,7563"
"53,WA,WASHINGTON,233,466,7295"
"55,WI,WISCONSIN,221,400,7587"
"12,FL,FLORIDA,217,413,6457"
"17,IL,ILLINOIS,216,422,9207"
"29,MO,MISSOURI,198,399,6964"
"20,KS,KANSAS,190,399,7028"
"32,NV,NEVADA,158,302,6120"
"39,OH,OHIO,129,246,6662"
"51,VA,VIRGINIA,120,226,5828"
"41,OR,OREGON,119,221,4091"
"40,OK,OKLAHOMA,116,276,3820"
"49,UT,UTAH,115,276,3742"
"37,NC,NORTH CAROLINA,110,208,3893"
"26,MI,MICHIGAN,107,211,3425"
"42,PA,PENNSYLVANIA,106,180,3716"
"35,NM,NEW MEXICO,101,227,2930"
"18,IN,INDIANA,90,208,3279"
"47,TN,TENNESSEE,88,156,2647"
"13,GA,GEORGIA,86,185,3701"
"36,NY,NEW YORK,86,171,3316"
"02,AK,ALASKA,78,169,3559"
"16,ID,IDAHO,72,142,2058"
"24,MD,MARYLAND,57,116,2842"
"45,SC,SOUTH CAROLINA,57,115,2338"
"01,AL,ALABAMA,52,117,1908"
"05,AR,ARKANSAS,50,105,1312"
"34,NJ,NEW JERSEY,47,73,3611"
"28,MS,MISSISSIPPI,44,83,1355"
"21,KY,KENTUCKY,41,83,1018"
"09,CT,CONNECTICUT,37,55,1477"
"22,LA,LOUISIANA,37,60,1095"
"25,MA,MASSACHUSETTS,34,56,1391"
"15,HI,HAWAII,29,51,988"
"11,DC,DISTRICT OF COLUMBIA,16,17,628"
"23,ME,MAINE,13,27,377"
"33,NH,NEW HAMPSHIRE,13,17,266"
"54,WV,WEST VIRGINIA,13,26,455"
"10,DE,DELAWARE,6,14,467"
