"2001 - 2002 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,55-WISCONSIN,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,WI,WI Total Mig - US & For,45551,86270,1981553"
"97,WI,WI Total Mig - US,43435,83404,1947424"
"98,WI,WI Total Mig - Foreign,2116,2866,34129"
"55,WI,WI Non-Migrants,2086238,4523684,105553852"
"17,IL,ILLINOIS,9376,18078,441674"
"27,MN,MINNESOTA,7183,13290,309719"
"26,MI,MICHIGAN,2557,4744,101462"
"06,CA,CALIFORNIA,2484,4745,106590"
"57,FR,Foreign,2116,2866,34129"
"12,FL,FLORIDA,2061,3546,98962"
"48,TX,TEXAS,1673,3565,68222"
"19,IA,IOWA,1544,3015,78980"
"04,AZ,ARIZONA,1199,2179,48857"
"18,IN,INDIANA,1122,2280,51009"
"08,CO,COLORADO,1043,1924,45647"
"39,OH,OHIO,1033,2050,55376"
"36,NY,NEW YORK,831,1463,42463"
"29,MO,MISSOURI,756,1521,33404"
"37,NC,NORTH CAROLINA,722,1397,30226"
"53,WA,WASHINGTON,674,1319,26543"
"13,GA,GEORGIA,659,1313,30753"
"42,PA,PENNSYLVANIA,633,1386,35658"
"51,VA,VIRGINIA,579,1182,26713"
"47,TN,TENNESSEE,576,1187,23407"
"32,NV,NEVADA,411,691,13475"
"25,MA,MASSACHUSETTS,407,725,23912"
"20,KS,KANSAS,392,815,18077"
"41,OR,OREGON,325,573,9722"
"31,NE,NEBRASKA,323,654,14176"
"28,MS,MISSISSIPPI,311,681,8214"
"24,MD,MARYLAND,304,635,17290"
"46,SD,SOUTH DAKOTA,297,620,11880"
"05,AR,ARKANSAS,296,613,13321"
"21,KY,KENTUCKY,291,592,12633"
"34,NJ,NEW JERSEY,291,561,20539"
"38,ND,NORTH DAKOTA,282,544,11161"
"40,OK,OKLAHOMA,260,566,13087"
"45,SC,SOUTH CAROLINA,233,444,8645"
"01,AL,ALABAMA,232,483,9256"
"49,UT,UTAH,224,526,9349"
"30,MT,MONTANA,209,374,5700"
"22,LA,LOUISIANA,208,422,5911"
"35,NM,NEW MEXICO,204,384,6745"
"09,CT,CONNECTICUT,185,395,17583"
"02,AK,ALASKA,145,275,5548"
"15,HI,HAWAII,143,262,4490"
"16,ID,IDAHO,137,258,4906"
"56,WY,WYOMING,123,216,4859"
"33,NH,NEW HAMPSHIRE,98,192,4799"
"11,DC,DISTRICT OF COLUMBIA,86,125,3439"
"23,ME,MAINE,77,139,2802"
"50,VT,VERMONT,64,118,3176"
"10,DE,DELAWARE,60,119,2792"
"54,WV,WEST VIRGINIA,60,118,2211"
"44,RI,RHODE ISLAND,52,100,2059"
