" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,40-Oklahoma,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,OK,OK Total Mig - US & For,36737,74087,1521419"
"97,OK,OK Total Mig - US,35667,71909,1478667"
"98,OK,OK Total Mig - Foreign,1070,2178,42752"
"40,OK,OK Non-Migrants,1236725,2731802,65509159"
"48,TX,TEXAS,10029,20164,468619"
"05,AR,ARKANSAS,2560,5251,89174"
"20,KS,KANSAS,2409,5032,86565"
"06,CA,CALIFORNIA,2107,4015,81625"
"29,MO,MISSOURI,1894,3898,81581"
"12,FL,FLORIDA,1355,2522,64091"
"08,CO,COLORADO,1267,2541,55405"
"57,FR,Foreign,1070,2178,42752"
"04,AZ,ARIZONA,898,1706,34077"
"53,WA,WASHINGTON,829,1759,30710"
"13,GA,GEORGIA,822,1791,32352"
"51,VA,VIRGINIA,745,1586,34296"
"37,NC,NORTH CAROLINA,714,1530,25567"
"17,IL,ILLINOIS,681,1227,26726"
"35,NM,NEW MEXICO,623,1248,24674"
"47,TN,TENNESSEE,611,1221,23883"
"22,LA,LOUISIANA,600,1209,22318"
"36,NY,NEW YORK,569,1014,19540"
"39,OH,OHIO,508,1139,21509"
"42,PA,PENNSYLVANIA,378,745,15617"
"18,IN,INDIANA,362,748,12627"
"01,AL,ALABAMA,357,771,13391"
"26,MI,MICHIGAN,355,761,13667"
"32,NV,NEVADA,347,670,14186"
"41,OR,OREGON,340,646,13193"
"45,SC,SOUTH CAROLINA,307,632,11860"
"21,KY,KENTUCKY,279,621,10569"
"19,IA,IOWA,278,571,10849"
"24,MD,MARYLAND,275,514,11054"
"28,MS,MISSISSIPPI,273,557,12451"
"31,NE,NEBRASKA,263,578,10151"
"55,WI,WISCONSIN,249,498,9503"
"27,MN,MINNESOTA,247,478,9094"
"02,AK,ALASKA,239,532,11646"
"49,UT,UTAH,239,526,10191"
"15,HI,HAWAII,218,457,7287"
"34,NJ,NEW JERSEY,177,301,7113"
"56,WY,WYOMING,175,348,9132"
"25,MA,MASSACHUSETTS,167,272,6622"
"30,MT,MONTANA,144,326,6037"
"16,ID,IDAHO,134,300,5018"
"46,SD,SOUTH DAKOTA,107,194,4278"
"38,ND,NORTH DAKOTA,97,213,3753"
"54,WV,WEST VIRGINIA,96,186,3579"
"09,CT,CONNECTICUT,84,138,3494"
"11,DC,DISTRICT OF COLUMBIA,64,94,2658"
"10,DE,DELAWARE,60,116,2278"
"23,ME,MAINE,57,109,1653"
"33,NH,NEW HAMPSHIRE,44,83,1743"
"44,RI,RHODE ISLAND,18,39,707"
"50,VT,VERMONT,16,32,559"
