" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,19-Iowa,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,IA,IA Total Mig - US & For,32492,58382,1404584"
"97,IA,IA Total Mig - US,31955,57537,1384207"
"98,IA,IA Total Mig - Foreign,537,845,20377"
"19,IA,IA Non-Migrants,1156074,2498063,65431969"
"17,IL,ILLINOIS,4325,7596,164907"
"31,NE,NEBRASKA,3307,5959,114261"
"27,MN,MINNESOTA,2487,4244,106983"
"48,TX,TEXAS,2100,4129,88223"
"29,MO,MISSOURI,2023,3815,86196"
"06,CA,CALIFORNIA,1548,2602,59509"
"55,WI,WISCONSIN,1362,2549,64654"
"08,CO,COLORADO,1287,2060,59428"
"12,FL,FLORIDA,1142,1932,80869"
"46,SD,SOUTH DAKOTA,1112,1966,57151"
"04,AZ,ARIZONA,1089,1903,47535"
"20,KS,KANSAS,809,1469,36289"
"37,NC,NORTH CAROLINA,621,1194,28440"
"53,WA,WASHINGTON,546,927,20557"
"57,FR,Foreign,537,845,20377"
"13,GA,GEORGIA,518,998,22854"
"36,NY,NEW YORK,511,802,17530"
"39,OH,OHIO,503,926,24775"
"51,VA,VIRGINIA,490,897,25040"
"18,IN,INDIANA,465,929,21963"
"26,MI,MICHIGAN,462,904,22732"
"47,TN,TENNESSEE,437,855,19065"
"40,OK,OKLAHOMA,416,820,17161"
"42,PA,PENNSYLVANIA,336,606,19037"
"41,OR,OREGON,318,519,12260"
"05,AR,ARKANSAS,301,583,12181"
"32,NV,NEVADA,278,482,11538"
"24,MD,MARYLAND,241,399,11629"
"21,KY,KENTUCKY,214,411,8116"
"34,NJ,NEW JERSEY,206,332,8913"
"45,SC,SOUTH CAROLINA,206,400,12260"
"25,MA,MASSACHUSETTS,202,324,9304"
"01,AL,ALABAMA,193,389,11707"
"22,LA,LOUISIANA,171,312,6708"
"38,ND,NORTH DAKOTA,171,361,9412"
"35,NM,NEW MEXICO,168,305,6389"
"16,ID,IDAHO,167,343,6070"
"56,WY,WYOMING,163,302,6569"
"49,UT,UTAH,159,383,5967"
"30,MT,MONTANA,144,276,5992"
"09,CT,CONNECTICUT,123,207,5920"
"15,HI,HAWAII,119,196,5471"
"28,MS,MISSISSIPPI,114,229,3024"
"02,AK,ALASKA,109,212,4359"
"11,DC,DISTRICT OF COLUMBIA,76,95,3855"
"23,ME,MAINE,58,115,2110"
"33,NH,NEW HAMPSHIRE,40,79,3480"
"54,WV,WEST VIRGINIA,36,70,1210"
"44,RI,RHODE ISLAND,32,56,1940"
"10,DE,DELAWARE,29,47,1567"
"50,VT,VERMONT,21,28,1098"
