" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,28-Mississippi,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,MS,MS Total Mig - US & For,30573,61158,1106321"
"97,MS,MS Total Mig - US,29945,59961,1086770"
"98,MS,MS Total Mig - Foreign,628,1197,19551"
"28,MS,MS Non-Migrants,983867,2223502,43727242"
"47,TN,TENNESSEE,4732,9384,155280"
"22,LA,LOUISIANA,3754,7471,125807"
"48,TX,TEXAS,3364,7061,128479"
"01,AL,ALABAMA,2991,6139,115773"
"12,FL,FLORIDA,1921,3645,68483"
"13,GA,GEORGIA,1719,3481,58454"
"05,AR,ARKANSAS,1110,2337,39641"
"06,CA,CALIFORNIA,1078,2052,40599"
"37,NC,NORTH CAROLINA,820,1613,33014"
"17,IL,ILLINOIS,784,1598,23153"
"51,VA,VIRGINIA,693,1463,38298"
"57,FR,Foreign,628,1197,19551"
"29,MO,MISSOURI,547,1199,23595"
"45,SC,SOUTH CAROLINA,436,841,17624"
"39,OH,OHIO,376,729,12506"
"40,OK,OKLAHOMA,366,756,12537"
"36,NY,NEW YORK,365,629,10438"
"18,IN,INDIANA,361,761,11597"
"08,CO,COLORADO,352,678,16066"
"21,KY,KENTUCKY,351,725,13501"
"04,AZ,ARIZONA,333,639,12591"
"26,MI,MICHIGAN,329,651,10980"
"53,WA,WASHINGTON,310,608,13326"
"42,PA,PENNSYLVANIA,246,477,10322"
"24,MD,MARYLAND,242,459,14636"
"55,WI,WISCONSIN,231,492,5489"
"32,NV,NEVADA,193,342,6855"
"20,KS,KANSAS,185,395,6710"
"19,IA,IOWA,149,319,4646"
"35,NM,NEW MEXICO,139,260,4636"
"25,MA,MASSACHUSETTS,134,192,3701"
"34,NJ,NEW JERSEY,125,225,5370"
"15,HI,HAWAII,123,243,4125"
"02,AK,ALASKA,118,242,5087"
"27,MN,MINNESOTA,118,224,3311"
"41,OR,OREGON,116,212,3668"
"49,UT,UTAH,96,212,3089"
"31,NE,NEBRASKA,90,184,2763"
"54,WV,WEST VIRGINIA,67,131,3102"
"11,DC,DISTRICT OF COLUMBIA,66,80,2397"
"16,ID,IDAHO,56,113,2027"
"30,MT,MONTANA,56,117,1444"
"56,WY,WYOMING,56,108,1854"
"09,CT,CONNECTICUT,47,89,2244"
"10,DE,DELAWARE,36,71,1642"
"46,SD,SOUTH DAKOTA,35,84,1259"
"38,ND,NORTH DAKOTA,32,53,1100"
"44,RI,RHODE ISLAND,30,59,1088"
"33,NH,NEW HAMPSHIRE,28,44,1115"
"23,ME,MAINE,25,54,1040"
"50,VT,VERMONT,14,20,309"
