" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,01-Alabama,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,AL,AL Total Mig - US & For,41982,84662,1742700"
"97,AL,AL Total Mig - US,40932,82513,1700772"
"98,AL,AL Total Mig - Foreign,1050,2149,41928"
"01,AL,AL Non-Migrants,1632467,3629748,83764352"
"13,GA,GEORGIA,7374,14989,271567"
"12,FL,FLORIDA,5560,10443,268328"
"47,TN,TENNESSEE,3386,6711,134179"
"48,TX,TEXAS,3263,7000,151837"
"28,MS,MISSISSIPPI,2624,5419,89665"
"37,NC,NORTH CAROLINA,1655,3401,69645"
"06,CA,CALIFORNIA,1365,2517,52852"
"22,LA,LOUISIANA,1354,2739,51669"
"51,VA,VIRGINIA,1304,2791,68435"
"57,FR,Foreign,1050,2149,41928"
"45,SC,SOUTH CAROLINA,908,1867,45983"
"36,NY,NEW YORK,839,1494,25730"
"39,OH,OHIO,820,1731,30251"
"17,IL,ILLINOIS,803,1518,29757"
"21,KY,KENTUCKY,697,1479,27566"
"26,MI,MICHIGAN,649,1311,22107"
"08,CO,COLORADO,615,1223,26601"
"29,MO,MISSOURI,612,1238,24578"
"53,WA,WASHINGTON,533,1124,23782"
"18,IN,INDIANA,504,1063,19527"
"05,AR,ARKANSAS,499,1098,21415"
"42,PA,PENNSYLVANIA,498,1002,22621"
"04,AZ,ARIZONA,490,990,23156"
"24,MD,MARYLAND,438,839,21873"
"40,OK,OKLAHOMA,397,827,15431"
"20,KS,KANSAS,379,865,15589"
"15,HI,HAWAII,307,754,13181"
"34,NJ,NEW JERSEY,260,487,11724"
"55,WI,WISCONSIN,259,500,10328"
"25,MA,MASSACHUSETTS,247,433,9673"
"32,NV,NEVADA,203,372,7159"
"35,NM,NEW MEXICO,183,402,8908"
"27,MN,MINNESOTA,181,379,8960"
"02,AK,ALASKA,177,423,7571"
"54,WV,WEST VIRGINIA,154,341,7067"
"41,OR,OREGON,151,281,6587"
"49,UT,UTAH,139,322,6479"
"31,NE,NEBRASKA,137,297,7676"
"09,CT,CONNECTICUT,136,242,6307"
"19,IA,IOWA,131,294,5983"
"11,DC,DISTRICT OF COLUMBIA,122,169,4915"
"16,ID,IDAHO,85,190,3234"
"56,WY,WYOMING,78,151,2879"
"23,ME,MAINE,71,120,3169"
"30,MT,MONTANA,68,130,2147"
"33,NH,NEW HAMPSHIRE,66,131,5039"
"46,SD,SOUTH DAKOTA,55,121,2251"
"38,ND,NORTH DAKOTA,47,98,1501"
"10,DE,DELAWARE,46,84,2051"
"44,RI,RHODE ISLAND,40,75,1176"
"50,VT,VERMONT,23,38,663"
