" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,06-California,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,CA,CA Total Mig - US & For,252516,476641,12918048"
"97,CA,CA Total Mig - US,239693,453751,12243732"
"98,CA,CA Total Mig - Foreign,12823,22890,674315"
"06,CA,CA Non-Migrants,12707337,28410195,812193541"
"48,TX,TEXAS,26737,56682,1316386"
"04,AZ,ARIZONA,18104,35324,855364"
"53,WA,WASHINGTON,17270,33666,956624"
"32,NV,NEVADA,16914,32269,764541"
"41,OR,OREGON,12834,22933,630890"
"57,FR,Foreign,12823,22890,674315"
"36,NY,NEW YORK,12641,18474,823542"
"08,CO,COLORADO,10447,20067,560313"
"12,FL,FLORIDA,9727,17321,523929"
"17,IL,ILLINOIS,7450,12961,413591"
"51,VA,VIRGINIA,7406,14941,450264"
"37,NC,NORTH CAROLINA,6406,13000,325066"
"13,GA,GEORGIA,5917,11750,275642"
"49,UT,UTAH,5670,12678,241104"
"15,HI,HAWAII,5063,8859,235400"
"25,MA,MASSACHUSETTS,5026,7515,304271"
"42,PA,PENNSYLVANIA,4285,7282,230180"
"39,OH,OHIO,3943,7017,187769"
"34,NJ,NEW JERSEY,3737,6559,281674"
"16,ID,IDAHO,3735,7758,164882"
"29,MO,MISSOURI,3609,6740,155289"
"24,MD,MARYLAND,3485,6228,191967"
"35,NM,NEW MEXICO,3479,6823,169716"
"47,TN,TENNESSEE,3476,6852,187878"
"26,MI,MICHIGAN,3399,5993,170798"
"40,OK,OKLAHOMA,3362,7136,116118"
"18,IN,INDIANA,2657,5109,122314"
"27,MN,MINNESOTA,2646,4758,137555"
"22,LA,LOUISIANA,2330,4252,84651"
"55,WI,WISCONSIN,2309,4302,112231"
"20,KS,KANSAS,2215,4592,84188"
"45,SC,SOUTH CAROLINA,2038,4000,92707"
"05,AR,ARKANSAS,2019,4245,75265"
"19,IA,IOWA,1989,3853,83851"
"09,CT,CONNECTICUT,1764,3036,137519"
"01,AL,ALABAMA,1748,3581,80865"
"30,MT,MONTANA,1656,2947,80258"
"02,AK,ALASKA,1626,3207,59576"
"11,DC,DISTRICT OF COLUMBIA,1526,1820,89264"
"31,NE,NEBRASKA,1516,3112,59751"
"21,KY,KENTUCKY,1492,2962,66950"
"56,WY,WYOMING,1018,2045,127751"
"28,MS,MISSISSIPPI,1006,2003,34852"
"46,SD,SOUTH DAKOTA,668,1260,28926"
"33,NH,NEW HAMPSHIRE,644,1138,37899"
"23,ME,MAINE,602,1004,25831"
"44,RI,RHODE ISLAND,579,1109,27718"
"38,ND,NORTH DAKOTA,442,765,15060"
"50,VT,VERMONT,404,610,15375"
"10,DE,DELAWARE,355,624,17906"
"54,WV,WEST VIRGINIA,322,589,12271"
