" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,02-Alaska,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,AK,AK Total Mig - US & For,15971,31971,749420"
"97,AK,AK Total Mig - US,15284,30629,721085"
"98,AK,AK Total Mig - Foreign,687,1342,28336"
"02,AK,AK Non-Migrants,245092,515097,16363432"
"53,WA,WASHINGTON,1874,3478,97136"
"06,CA,CALIFORNIA,1371,2468,57186"
"48,TX,TEXAS,1260,2727,69558"
"41,OR,OREGON,915,1577,42806"
"57,FR,Foreign,687,1342,28336"
"04,AZ,ARIZONA,630,1187,29403"
"12,FL,FLORIDA,625,1250,27795"
"08,CO,COLORADO,569,1080,30415"
"37,NC,NORTH CAROLINA,480,1086,20199"
"13,GA,GEORGIA,453,1010,19117"
"51,VA,VIRGINIA,445,1056,24607"
"16,ID,IDAHO,362,745,17510"
"32,NV,NEVADA,361,708,19954"
"30,MT,MONTANA,341,665,16964"
"15,HI,HAWAII,309,663,12960"
"36,NY,NEW YORK,296,554,9876"
"40,OK,OKLAHOMA,267,603,13481"
"26,MI,MICHIGAN,261,505,12726"
"17,IL,ILLINOIS,241,466,9645"
"29,MO,MISSOURI,241,555,9407"
"39,OH,OHIO,241,455,10516"
"49,UT,UTAH,239,545,11285"
"27,MN,MINNESOTA,232,431,9771"
"47,TN,TENNESSEE,223,492,11407"
"42,PA,PENNSYLVANIA,220,410,8803"
"01,AL,ALABAMA,218,542,10688"
"35,NM,NEW MEXICO,205,421,10090"
"55,WI,WISCONSIN,191,351,8423"
"22,LA,LOUISIANA,189,418,8136"
"24,MD,MARYLAND,166,356,8129"
"20,KS,KANSAS,158,368,7112"
"21,KY,KENTUCKY,153,320,6521"
"45,SC,SOUTH CAROLINA,149,350,6644"
"56,WY,WYOMING,143,278,7118"
"05,AR,ARKANSAS,140,303,5868"
"18,IN,INDIANA,134,277,4749"
"25,MA,MASSACHUSETTS,112,191,5039"
"46,SD,SOUTH DAKOTA,105,212,4814"
"19,IA,IOWA,97,212,4258"
"34,NJ,NEW JERSEY,89,196,3685"
"31,NE,NEBRASKA,84,176,4188"
"28,MS,MISSISSIPPI,83,177,3552"
"23,ME,MAINE,82,140,4329"
"38,ND,NORTH DAKOTA,73,175,3515"
"11,DC,DISTRICT OF COLUMBIA,49,65,2807"
"09,CT,CONNECTICUT,45,72,1469"
"54,WV,WEST VIRGINIA,44,78,1176"
"50,VT,VERMONT,42,80,2282"
"33,NH,NEW HAMPSHIRE,38,71,1865"
"44,RI,RHODE ISLAND,20,48,1336"
"10,DE,DELAWARE,19,36,764"
