" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,31-Nebraska,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NE,NE Total Mig - US & For,21524,41083,962942"
"97,NE,NE Total Mig - US,21103,40282,948901"
"98,NE,NE Total Mig - Foreign,421,801,14041"
"31,NE,NE Non-Migrants,684154,1497466,38927590"
"19,IA,IOWA,2991,5693,112193"
"48,TX,TEXAS,1867,3977,86462"
"08,CO,COLORADO,1690,3027,73898"
"20,KS,KANSAS,1425,2666,58641"
"06,CA,CALIFORNIA,1187,2102,47694"
"29,MO,MISSOURI,1072,1986,44114"
"46,SD,SOUTH DAKOTA,978,1781,40467"
"04,AZ,ARIZONA,761,1341,37970"
"12,FL,FLORIDA,702,1329,46772"
"27,MN,MINNESOTA,687,1230,30972"
"17,IL,ILLINOIS,638,1138,31591"
"56,WY,WYOMING,584,1173,31240"
"53,WA,WASHINGTON,430,861,18130"
"57,FR,Foreign,421,801,14041"
"51,VA,VIRGINIA,374,784,21406"
"40,OK,OKLAHOMA,363,778,14177"
"37,NC,NORTH CAROLINA,326,633,15252"
"13,GA,GEORGIA,314,598,13652"
"55,WI,WISCONSIN,306,604,14941"
"36,NY,NEW YORK,303,515,10397"
"39,OH,OHIO,259,501,11447"
"47,TN,TENNESSEE,252,472,10461"
"32,NV,NEVADA,249,443,14863"
"18,IN,INDIANA,222,473,10385"
"49,UT,UTAH,219,458,10774"
"05,AR,ARKANSAS,217,474,9343"
"26,MI,MICHIGAN,214,434,10792"
"41,OR,OREGON,200,362,8276"
"24,MD,MARYLAND,199,358,9033"
"42,PA,PENNSYLVANIA,182,336,10352"
"35,NM,NEW MEXICO,177,371,7723"
"38,ND,NORTH DAKOTA,172,345,6961"
"01,AL,ALABAMA,148,321,9912"
"30,MT,MONTANA,148,291,6831"
"22,LA,LOUISIANA,137,288,5054"
"45,SC,SOUTH CAROLINA,134,258,5964"
"02,AK,ALASKA,129,283,4924"
"16,ID,IDAHO,114,257,6272"
"28,MS,MISSISSIPPI,113,241,8751"
"25,MA,MASSACHUSETTS,111,172,4756"
"21,KY,KENTUCKY,105,210,3623"
"34,NJ,NEW JERSEY,89,175,5684"
"15,HI,HAWAII,88,164,4528"
"11,DC,DISTRICT OF COLUMBIA,58,68,2345"
"09,CT,CONNECTICUT,56,98,3082"
"54,WV,WEST VIRGINIA,25,41,1164"
"33,NH,NEW HAMPSHIRE,22,35,2181"
"10,DE,DELAWARE,18,39,1038"
"44,RI,RHODE ISLAND,18,35,929"
"23,ME,MAINE,15,35,637"
"50,VT,VERMONT,15,28,846"
