" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,48-Texas,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,TX,TX Total Mig - US & For,172577,346790,8519360"
"97,TX,TX Total Mig - US,163782,329215,8002155"
"98,TX,TX Total Mig - Foreign,8795,17575,517205"
"48,TX,TX Non-Migrants,8164269,18749567,463842126"
"06,CA,CALIFORNIA,17884,34010,909746"
"22,LA,LOUISIANA,10995,22522,403484"
"12,FL,FLORIDA,10093,19223,484651"
"40,OK,OKLAHOMA,9961,20711,437429"
"57,FR,Foreign,8795,17575,517205"
"08,CO,COLORADO,6888,14195,394268"
"13,GA,GEORGIA,6299,13492,305186"
"51,VA,VIRGINIA,5707,12021,333493"
"36,NY,NEW YORK,5650,9628,315488"
"35,NM,NEW MEXICO,5606,11759,227224"
"04,AZ,ARIZONA,5546,11003,268751"
"05,AR,ARKANSAS,5395,11093,287450"
"37,NC,NORTH CAROLINA,5296,11050,244743"
"17,IL,ILLINOIS,4982,9699,268812"
"53,WA,WASHINGTON,4811,9767,235499"
"29,MO,MISSOURI,3981,8179,178229"
"47,TN,TENNESSEE,3867,7963,197220"
"20,KS,KANSAS,3250,7180,146580"
"39,OH,OHIO,3232,6448,165026"
"42,PA,PENNSYLVANIA,2906,5488,175454"
"01,AL,ALABAMA,2829,6226,142592"
"24,MD,MARYLAND,2674,5276,139758"
"26,MI,MICHIGAN,2568,5110,113255"
"32,NV,NEVADA,2338,4422,107288"
"28,MS,MISSISSIPPI,2326,4931,92091"
"18,IN,INDIANA,2162,4520,96365"
"45,SC,SOUTH CAROLINA,2154,4512,103317"
"34,NJ,NEW JERSEY,1977,3671,129154"
"21,KY,KENTUCKY,1867,4167,82867"
"27,MN,MINNESOTA,1854,3800,97211"
"41,OR,OREGON,1839,3385,84729"
"25,MA,MASSACHUSETTS,1781,2940,92862"
"19,IA,IOWA,1585,3247,66138"
"15,HI,HAWAII,1567,3433,61338"
"55,WI,WISCONSIN,1566,3141,72412"
"49,UT,UTAH,1548,3474,84173"
"31,NE,NEBRASKA,1278,2740,54258"
"02,AK,ALASKA,1119,2443,68281"
"09,CT,CONNECTICUT,877,1648,58578"
"16,ID,IDAHO,720,1614,31304"
"56,WY,WYOMING,687,1393,33167"
"11,DC,DISTRICT OF COLUMBIA,661,840,38957"
"30,MT,MONTANA,595,1238,28703"
"46,SD,SOUTH DAKOTA,541,1063,23453"
"54,WV,WEST VIRGINIA,459,927,20838"
"38,ND,NORTH DAKOTA,435,916,17663"
"33,NH,NEW HAMPSHIRE,365,699,29401"
"23,ME,MAINE,357,678,15824"
"10,DE,DELAWARE,305,591,15676"
"44,RI,RHODE ISLAND,246,457,12889"
"50,VT,VERMONT,153,282,8879"
