" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,55-Wisconsin,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,WI,WI Total Mig - US & For,48108,83644,2354065"
"97,WI,WI Total Mig - US,47229,82223,2317636"
"98,WI,WI Total Mig - Foreign,879,1421,36429"
"55,WI,WI Non-Migrants,2274814,4813026,131465187"
"27,MN,MINNESOTA,7326,11325,281608"
"17,IL,ILLINOIS,6888,11843,364439"
"12,FL,FLORIDA,3030,5224,253051"
"06,CA,CALIFORNIA,2769,4360,110712"
"48,TX,TEXAS,2750,5532,126151"
"04,AZ,ARIZONA,1963,3321,96866"
"26,MI,MICHIGAN,1818,3343,79227"
"19,IA,IOWA,1505,2704,63324"
"08,CO,COLORADO,1483,2258,69524"
"37,NC,NORTH CAROLINA,1152,2245,57920"
"36,NY,NEW YORK,1025,1581,55404"
"13,GA,GEORGIA,997,1945,45755"
"53,WA,WASHINGTON,970,1698,46754"
"18,IN,INDIANA,950,1846,45126"
"29,MO,MISSOURI,912,1767,50499"
"57,FR,Foreign,879,1421,36429"
"51,VA,VIRGINIA,868,1557,44036"
"47,TN,TENNESSEE,863,1672,43197"
"39,OH,OHIO,848,1688,48838"
"42,PA,PENNSYLVANIA,587,1110,34944"
"41,OR,OREGON,579,883,22976"
"32,NV,NEVADA,562,885,22663"
"45,SC,SOUTH CAROLINA,486,886,44698"
"21,KY,KENTUCKY,440,882,19826"
"25,MA,MASSACHUSETTS,440,649,21787"
"20,KS,KANSAS,417,804,17809"
"05,AR,ARKANSAS,399,762,18120"
"24,MD,MARYLAND,379,642,24511"
"40,OK,OKLAHOMA,336,637,12120"
"01,AL,ALABAMA,329,672,13717"
"28,MS,MISSISSIPPI,308,626,9998"
"34,NJ,NEW JERSEY,302,549,19403"
"46,SD,SOUTH DAKOTA,286,536,14337"
"49,UT,UTAH,283,570,12962"
"22,LA,LOUISIANA,282,548,10945"
"31,NE,NEBRASKA,280,540,11927"
"02,AK,ALASKA,273,573,9839"
"35,NM,NEW MEXICO,272,472,12175"
"30,MT,MONTANA,250,407,7751"
"38,ND,NORTH DAKOTA,245,424,9389"
"56,WY,WYOMING,218,358,7753"
"09,CT,CONNECTICUT,197,344,13890"
"11,DC,DISTRICT OF COLUMBIA,186,203,6707"
"15,HI,HAWAII,180,293,6321"
"16,ID,IDAHO,172,332,7107"
"23,ME,MAINE,92,176,4594"
"33,NH,NEW HAMPSHIRE,83,135,4383"
"54,WV,WEST VIRGINIA,78,154,3538"
"44,RI,RHODE ISLAND,64,98,3001"
"50,VT,VERMONT,54,76,3234"
"10,DE,DELAWARE,53,88,2783"
