" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,09-Connecticut,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,CT,CT Total Mig - US & For,41322,70121,2870660"
"97,CT,CT Total Mig - US,39947,67535,2755961"
"98,CT,CT Total Mig - Foreign,1375,2586,114700"
"09,CT,CT Non-Migrants,1360079,2803701,108996493"
"36,NY,NEW YORK,7270,11191,515076"
"25,MA,MASSACHUSETTS,4893,7224,284060"
"12,FL,FLORIDA,4661,8185,349902"
"06,CA,CALIFORNIA,2277,3662,179081"
"37,NC,NORTH CAROLINA,1815,3512,117768"
"34,NJ,NEW JERSEY,1731,3145,154208"
"42,PA,PENNSYLVANIA,1380,2494,98841"
"57,FR,Foreign,1375,2586,114700"
"51,VA,VIRGINIA,1367,2433,83044"
"48,TX,TEXAS,1354,2702,121755"
"44,RI,RHODE ISLAND,1198,1847,61896"
"13,GA,GEORGIA,1119,2219,62491"
"45,SC,SOUTH CAROLINA,862,1584,53804"
"24,MD,MARYLAND,771,1338,47811"
"17,IL,ILLINOIS,682,1231,65905"
"33,NH,NEW HAMPSHIRE,679,1111,49200"
"23,ME,MAINE,633,1072,34260"
"04,AZ,ARIZONA,583,1022,39829"
"53,WA,WASHINGTON,551,998,50655"
"08,CO,COLORADO,535,781,32840"
"39,OH,OHIO,494,950,41619"
"50,VT,VERMONT,471,705,25497"
"47,TN,TENNESSEE,394,776,23690"
"11,DC,DISTRICT OF COLUMBIA,341,379,15664"
"26,MI,MICHIGAN,330,605,24179"
"19,IA,IOWA,293,476,12973"
"18,IN,INDIANA,251,480,16377"
"55,WI,WISCONSIN,237,430,17787"
"32,NV,NEVADA,223,332,11926"
"27,MN,MINNESOTA,221,434,18503"
"29,MO,MISSOURI,215,389,17087"
"15,HI,HAWAII,205,360,9641"
"01,AL,ALABAMA,201,368,10058"
"41,OR,OREGON,189,313,9448"
"22,LA,LOUISIANA,169,278,8134"
"21,KY,KENTUCKY,158,297,11563"
"49,UT,UTAH,157,306,17563"
"10,DE,DELAWARE,139,253,8999"
"40,OK,OKLAHOMA,118,244,5518"
"35,NM,NEW MEXICO,116,181,7863"
"20,KS,KANSAS,106,226,9701"
"05,AR,ARKANSAS,94,185,6837"
"54,WV,WEST VIRGINIA,89,147,4618"
"31,NE,NEBRASKA,72,152,3897"
"28,MS,MISSISSIPPI,69,109,2476"
"02,AK,ALASKA,54,95,1868"
"30,MT,MONTANA,46,70,2551"
"56,WY,WYOMING,45,75,3024"
"16,ID,IDAHO,41,84,2689"
"46,SD,SOUTH DAKOTA,31,58,1180"
"38,ND,NORTH DAKOTA,17,27,603"
