" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,53-Washington,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,WA,WA Total Mig - US & For,78699,147013,3655046"
"97,WA,WA Total Mig - US,75123,140123,3482861"
"98,WA,WA Total Mig - Foreign,3576,6890,172185"
"53,WA,WA Non-Migrants,2467871,5210255,155543704"
"06,CA,CALIFORNIA,13198,23432,633592"
"41,OR,OREGON,9996,17035,393673"
"48,TX,TEXAS,5200,10953,261231"
"04,AZ,ARIZONA,4310,7846,204947"
"16,ID,IDAHO,3967,7686,156822"
"57,FR,Foreign,3576,6890,172185"
"12,FL,FLORIDA,2506,4717,129671"
"08,CO,COLORADO,2346,4318,107756"
"36,NY,NEW YORK,1877,2864,84528"
"51,VA,VIRGINIA,1849,3721,103127"
"32,NV,NEVADA,1829,3261,96044"
"30,MT,MONTANA,1746,3138,66468"
"49,UT,UTAH,1594,3422,68278"
"37,NC,NORTH CAROLINA,1543,3128,77849"
"15,HI,HAWAII,1523,2964,63149"
"02,AK,ALASKA,1510,2680,60723"
"13,GA,GEORGIA,1506,3315,65124"
"17,IL,ILLINOIS,1440,2598,79918"
"39,OH,OHIO,932,1749,59467"
"27,MN,MINNESOTA,919,1644,40972"
"42,PA,PENNSYLVANIA,909,1602,45970"
"29,MO,MISSOURI,906,1825,52318"
"40,OK,OKLAHOMA,837,1795,34383"
"25,MA,MASSACHUSETTS,826,1261,45642"
"47,TN,TENNESSEE,788,1616,34137"
"24,MD,MARYLAND,779,1598,44255"
"26,MI,MICHIGAN,741,1361,33460"
"35,NM,NEW MEXICO,737,1320,33106"
"45,SC,SOUTH CAROLINA,722,1574,42344"
"55,WI,WISCONSIN,715,1356,32747"
"20,KS,KANSAS,656,1401,26843"
"22,LA,LOUISIANA,587,1079,22257"
"18,IN,INDIANA,556,1066,24002"
"19,IA,IOWA,546,1102,23345"
"34,NJ,NEW JERSEY,512,972,32347"
"01,AL,ALABAMA,500,1109,23199"
"21,KY,KENTUCKY,496,1046,17162"
"56,WY,WYOMING,441,883,17657"
"05,AR,ARKANSAS,386,788,14465"
"31,NE,NEBRASKA,383,778,16441"
"09,CT,CONNECTICUT,352,687,24540"
"11,DC,DISTRICT OF COLUMBIA,312,373,15152"
"46,SD,SOUTH DAKOTA,294,567,11071"
"38,ND,NORTH DAKOTA,271,513,9704"
"28,MS,MISSISSIPPI,227,462,9304"
"23,ME,MAINE,204,359,9171"
"33,NH,NEW HAMPSHIRE,173,311,9373"
"44,RI,RHODE ISLAND,141,271,8280"
"54,WV,WEST VIRGINIA,136,254,6064"
"50,VT,VERMONT,115,186,5190"
"10,DE,DELAWARE,84,137,5595"
