" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,17-Illinois,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,IL,IL Total Mig - US & For,118378,213844,6441733"
"97,IL,IL Total Mig - US,114526,207667,6270995"
"98,IL,IL Total Mig - Foreign,3852,6177,170739"
"17,IL,IL Non-Migrants,4871119,10635269,310612397"
"18,IN,INDIANA,9782,19510,402807"
"06,CA,CALIFORNIA,9211,15138,603040"
"48,TX,TEXAS,8323,17154,498060"
"55,WI,WISCONSIN,8114,15027,379673"
"29,MO,MISSOURI,7973,13714,325869"
"12,FL,FLORIDA,7746,13535,593090"
"19,IA,IOWA,5029,9275,197865"
"36,NY,NEW YORK,4083,5855,248378"
"04,AZ,ARIZONA,4028,7107,230449"
"26,MI,MICHIGAN,3987,7000,223065"
"57,FR,Foreign,3852,6177,170739"
"13,GA,GEORGIA,3360,6529,178128"
"39,OH,OHIO,3046,5552,187025"
"08,CO,COLORADO,2981,5046,161922"
"47,TN,TENNESSEE,2886,5457,145986"
"37,NC,NORTH CAROLINA,2700,5226,158431"
"51,VA,VIRGINIA,2626,4788,155028"
"27,MN,MINNESOTA,2579,4653,134468"
"53,WA,WASHINGTON,2141,3700,123322"
"21,KY,KENTUCKY,1881,3622,75768"
"42,PA,PENNSYLVANIA,1696,3039,116515"
"32,NV,NEVADA,1537,2787,75949"
"25,MA,MASSACHUSETTS,1527,2358,112509"
"34,NJ,NEW JERSEY,1502,2744,121180"
"24,MD,MARYLAND,1284,2237,79739"
"05,AR,ARKANSAS,1179,2364,50590"
"20,KS,KANSAS,1149,2271,57070"
"45,SC,SOUTH CAROLINA,1075,1972,64719"
"28,MS,MISSISSIPPI,1052,2107,33364"
"01,AL,ALABAMA,1048,2105,47937"
"41,OR,OREGON,967,1487,47531"
"40,OK,OKLAHOMA,961,1896,37598"
"22,LA,LOUISIANA,929,1647,37837"
"31,NE,NEBRASKA,723,1373,37552"
"11,DC,DISTRICT OF COLUMBIA,684,810,42973"
"09,CT,CONNECTICUT,654,1127,65412"
"35,NM,NEW MEXICO,617,1138,30425"
"49,UT,UTAH,587,1167,25924"
"15,HI,HAWAII,465,787,17826"
"16,ID,IDAHO,267,543,16695"
"02,AK,ALASKA,250,424,9248"
"30,MT,MONTANA,250,455,18663"
"56,WY,WYOMING,243,444,9023"
"46,SD,SOUTH DAKOTA,234,425,11174"
"54,WV,WEST VIRGINIA,216,407,9554"
"33,NH,NEW HAMPSHIRE,185,306,11407"
"44,RI,RHODE ISLAND,179,311,10226"
"23,ME,MAINE,169,288,9846"
"38,ND,NORTH DAKOTA,158,292,7001"
"10,DE,DELAWARE,140,260,7911"
"50,VT,VERMONT,123,208,25218"
