" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,49-Utah,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,UT,UT Total Mig - US & For,29418,65239,1230948"
"97,UT,UT Total Mig - US,28672,63690,1201661"
"98,UT,UT Total Mig - Foreign,746,1549,29287"
"49,UT,UT Non-Migrants,865851,2224944,49513731"
"06,CA,CALIFORNIA,4391,9374,164608"
"04,AZ,ARIZONA,2340,5407,93745"
"16,ID,IDAHO,2104,5062,76879"
"48,TX,TEXAS,2008,4780,94252"
"32,NV,NEVADA,1852,3988,76576"
"08,CO,COLORADO,1772,3790,76226"
"53,WA,WASHINGTON,1548,3447,63895"
"56,WY,WYOMING,962,2292,44362"
"41,OR,OREGON,952,1873,41376"
"12,FL,FLORIDA,853,1748,49264"
"57,FR,Foreign,746,1549,29287"
"51,VA,VIRGINIA,591,1371,29460"
"35,NM,NEW MEXICO,589,1393,20298"
"36,NY,NEW YORK,544,961,23079"
"30,MT,MONTANA,454,916,17302"
"17,IL,ILLINOIS,452,987,18858"
"37,NC,NORTH CAROLINA,426,1026,19055"
"39,OH,OHIO,402,932,17773"
"13,GA,GEORGIA,401,993,19828"
"42,PA,PENNSYLVANIA,399,885,17470"
"29,MO,MISSOURI,391,952,15141"
"15,HI,HAWAII,331,755,14539"
"26,MI,MICHIGAN,292,671,11588"
"40,OK,OKLAHOMA,291,673,10134"
"47,TN,TENNESSEE,281,610,10856"
"02,AK,ALASKA,278,599,12732"
"24,MD,MARYLAND,277,548,13618"
"27,MN,MINNESOTA,267,545,13409"
"25,MA,MASSACHUSETTS,266,508,12261"
"18,IN,INDIANA,253,614,10161"
"55,WI,WISCONSIN,246,518,11308"
"20,KS,KANSAS,228,538,9006"
"19,IA,IOWA,220,556,8029"
"31,NE,NEBRASKA,198,484,6959"
"22,LA,LOUISIANA,179,379,7287"
"01,AL,ALABAMA,173,406,8711"
"45,SC,SOUTH CAROLINA,173,399,9473"
"21,KY,KENTUCKY,167,373,6496"
"05,AR,ARKANSAS,160,383,5430"
"34,NJ,NEW JERSEY,147,309,9116"
"46,SD,SOUTH DAKOTA,133,258,4642"
"28,MS,MISSISSIPPI,117,296,4780"
"09,CT,CONNECTICUT,115,232,5360"
"38,ND,NORTH DAKOTA,90,187,3436"
"23,ME,MAINE,64,125,2558"
"33,NH,NEW HAMPSHIRE,64,132,2229"
"11,DC,DISTRICT OF COLUMBIA,62,84,2247"
"50,VT,VERMONT,62,114,1975"
"54,WV,WEST VIRGINIA,56,109,1898"
"10,DE,DELAWARE,33,74,1146"
"44,RI,RHODE ISLAND,18,34,829"
