" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,47-Tennessee,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,TN,TN Total Mig - US & For,66981,130790,2751195"
"97,TN,TN Total Mig - US,65903,128811,2710496"
"98,TN,TN Total Mig - Foreign,1078,1979,40699"
"47,TN,TN Non-Migrants,2242902,4865540,112625501"
"13,GA,GEORGIA,5953,11492,251427"
"12,FL,FLORIDA,5805,10895,279574"
"28,MS,MISSISSIPPI,4997,10486,181424"
"48,TX,TEXAS,4691,9665,207560"
"21,KY,KENTUCKY,4440,9152,134108"
"01,AL,ALABAMA,3470,6928,156233"
"37,NC,NORTH CAROLINA,3449,6646,146154"
"51,VA,VIRGINIA,3115,6062,122327"
"06,CA,CALIFORNIA,2539,4571,107548"
"17,IL,ILLINOIS,2174,4132,79537"
"39,OH,OHIO,2004,3919,92145"
"05,AR,ARKANSAS,1878,3644,69183"
"18,IN,INDIANA,1722,3483,60120"
"45,SC,SOUTH CAROLINA,1658,3190,81967"
"26,MI,MICHIGAN,1529,3107,53439"
"29,MO,MISSOURI,1444,2838,70931"
"36,NY,NEW YORK,1421,2397,49055"
"22,LA,LOUISIANA,1295,2509,46048"
"42,PA,PENNSYLVANIA,1105,2070,56080"
"57,FR,Foreign,1078,1979,40699"
"08,CO,COLORADO,1004,1919,43392"
"04,AZ,ARIZONA,901,1667,39294"
"53,WA,WASHINGTON,893,1785,35882"
"40,OK,OKLAHOMA,771,1675,28810"
"24,MD,MARYLAND,747,1387,34288"
"55,WI,WISCONSIN,610,1223,21118"
"20,KS,KANSAS,527,1063,20351"
"25,MA,MASSACHUSETTS,476,776,23292"
"34,NJ,NEW JERSEY,468,865,21726"
"27,MN,MINNESOTA,439,892,19388"
"32,NV,NEVADA,425,750,19809"
"54,WV,WEST VIRGINIA,418,857,14857"
"19,IA,IOWA,398,798,16971"
"41,OR,OREGON,362,648,14125"
"35,NM,NEW MEXICO,291,576,13287"
"49,UT,UTAH,266,559,9299"
"15,HI,HAWAII,247,500,10947"
"09,CT,CONNECTICUT,246,463,14259"
"31,NE,NEBRASKA,227,466,8603"
"11,DC,DISTRICT OF COLUMBIA,212,254,9011"
"02,AK,ALASKA,192,398,8932"
"30,MT,MONTANA,141,251,3815"
"33,NH,NEW HAMPSHIRE,141,294,6227"
"23,ME,MAINE,134,236,4911"
"56,WY,WYOMING,133,272,4736"
"16,ID,IDAHO,121,229,4204"
"10,DE,DELAWARE,90,182,3798"
"50,VT,VERMONT,90,167,2596"
"44,RI,RHODE ISLAND,86,173,2827"
"38,ND,NORTH DAKOTA,84,151,2369"
"46,SD,SOUTH DAKOTA,74,149,2514"
