" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,13-Georgia,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,GA,GA Total Mig - US & For,109994,222039,4821663"
"97,GA,GA Total Mig - US,106595,215164,4649375"
"98,GA,GA Total Mig - Foreign,3399,6875,172289"
"13,GA,GA Non-Migrants,3233717,7285692,174735345"
"12,FL,FLORIDA,16516,31849,726376"
"48,TX,TEXAS,8133,18622,377599"
"01,AL,ALABAMA,7680,16153,288562"
"37,NC,NORTH CAROLINA,7087,14308,309908"
"45,SC,SOUTH CAROLINA,6678,13447,315794"
"47,TN,TENNESSEE,6334,12335,254778"
"06,CA,CALIFORNIA,5325,10245,264336"
"36,NY,NEW YORK,5086,9422,182956"
"51,VA,VIRGINIA,4633,9454,221209"
"57,FR,Foreign,3399,6875,172289"
"22,LA,LOUISIANA,2671,5459,91252"
"17,IL,ILLINOIS,2581,5052,142290"
"39,OH,OHIO,2491,4930,102137"
"24,MD,MARYLAND,2172,4153,97117"
"42,PA,PENNSYLVANIA,2148,4108,95998"
"53,WA,WASHINGTON,1805,3837,80765"
"08,CO,COLORADO,1771,3492,86105"
"34,NJ,NEW JERSEY,1712,3287,83361"
"26,MI,MICHIGAN,1651,3303,63205"
"28,MS,MISSISSIPPI,1623,3370,55534"
"21,KY,KENTUCKY,1559,3470,61130"
"29,MO,MISSOURI,1372,2898,63747"
"25,MA,MASSACHUSETTS,1353,2358,63368"
"04,AZ,ARIZONA,1344,2734,59361"
"18,IN,INDIANA,1343,2826,51610"
"40,OK,OKLAHOMA,985,2336,36396"
"20,KS,KANSAS,858,2133,39923"
"05,AR,ARKANSAS,825,1835,34105"
"09,CT,CONNECTICUT,777,1489,46144"
"55,WI,WISCONSIN,766,1637,42902"
"32,NV,NEVADA,708,1357,32376"
"27,MN,MINNESOTA,647,1274,33125"
"15,HI,HAWAII,631,1418,23120"
"11,DC,DISTRICT OF COLUMBIA,527,705,23148"
"19,IA,IOWA,515,1045,23743"
"41,OR,OREGON,509,970,22605"
"35,NM,NEW MEXICO,471,994,23254"
"54,WV,WEST VIRGINIA,420,870,15294"
"49,UT,UTAH,419,914,18115"
"02,AK,ALASKA,414,942,15072"
"31,NE,NEBRASKA,339,736,16045"
"10,DE,DELAWARE,252,478,9404"
"30,MT,MONTANA,206,388,6047"
"33,NH,NEW HAMPSHIRE,205,378,9337"
"23,ME,MAINE,201,394,7982"
"16,ID,IDAHO,192,415,7407"
"44,RI,RHODE ISLAND,191,405,7544"
"56,WY,WYOMING,175,369,6612"
"46,SD,SOUTH DAKOTA,104,202,4055"
"50,VT,VERMONT,100,176,4117"
"38,ND,NORTH DAKOTA,90,192,3005"
