" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,44-RhodeIsland,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,RI,RI Total Mig - US & For,15545,26598,738980"
"97,RI,RI Total Mig - US,15199,25878,721857"
"98,RI,RI Total Mig - Foreign,346,720,17122"
"44,RI,RI Non-Migrants,407788,815516,23923031"
"25,MA,MASSACHUSETTS,4598,7273,210726"
"12,FL,FLORIDA,1734,3065,92405"
"36,NY,NEW YORK,1182,1785,42996"
"09,CT,CONNECTICUT,1151,1852,56435"
"06,CA,CALIFORNIA,751,1283,36742"
"51,VA,VIRGINIA,531,1170,30831"
"37,NC,NORTH CAROLINA,456,851,19772"
"42,PA,PENNSYLVANIA,417,744,18097"
"48,TX,TEXAS,406,782,21485"
"34,NJ,NEW JERSEY,358,568,17099"
"57,FR,Foreign,346,720,17122"
"33,NH,NEW HAMPSHIRE,329,540,15741"
"13,GA,GEORGIA,278,548,12083"
"24,MD,MARYLAND,274,479,13108"
"23,ME,MAINE,247,456,10455"
"45,SC,SOUTH CAROLINA,228,480,11287"
"17,IL,ILLINOIS,196,307,9733"
"53,WA,WASHINGTON,168,320,9354"
"04,AZ,ARIZONA,167,270,8080"
"08,CO,COLORADO,161,295,8578"
"39,OH,OHIO,154,270,7390"
"50,VT,VERMONT,116,169,4629"
"47,TN,TENNESSEE,107,201,9962"
"32,NV,NEVADA,87,143,3523"
"15,HI,HAWAII,86,184,4936"
"11,DC,DISTRICT OF COLUMBIA,80,93,4069"
"26,MI,MICHIGAN,75,133,3362"
"22,LA,LOUISIANA,74,156,3021"
"27,MN,MINNESOTA,61,99,2821"
"18,IN,INDIANA,60,105,3199"
"41,OR,OREGON,58,111,2703"
"21,KY,KENTUCKY,51,105,1704"
"01,AL,ALABAMA,50,78,2303"
"40,OK,OKLAHOMA,49,104,2237"
"55,WI,WISCONSIN,48,93,3089"
"19,IA,IOWA,47,98,2315"
"29,MO,MISSOURI,46,78,2338"
"05,AR,ARKANSAS,43,75,1311"
"35,NM,NEW MEXICO,40,72,2392"
"49,UT,UTAH,39,57,1986"
"28,MS,MISSISSIPPI,33,57,1156"
"02,AK,ALASKA,25,45,995"
"31,NE,NEBRASKA,24,65,790"
"20,KS,KANSAS,22,55,1348"
"10,DE,DELAWARE,21,40,889"
"30,MT,MONTANA,18,27,650"
"54,WV,WEST VIRGINIA,18,36,514"
"16,ID,IDAHO,15,25,568"
"56,WY,WYOMING,8,15,332"
"46,SD,SOUTH DAKOTA,7,16,254"
"38,ND,NORTH DAKOTA,5,5,62"
