" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,12-Florida,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,FL,FL Total Mig - US & For,232060,425359,9211598"
"97,FL,FL Total Mig - US,223193,410065,8916740"
"98,FL,FL Total Mig - Foreign,8867,15294,294858"
"12,FL,FL Non-Migrants,6890522,13857569,359999851"
"13,GA,GEORGIA,21474,42324,845823"
"36,NY,NEW YORK,19909,33345,663987"
"48,TX,TEXAS,17318,35455,730009"
"37,NC,NORTH CAROLINA,14123,27125,568126"
"06,CA,CALIFORNIA,11803,19974,552277"
"51,VA,VIRGINIA,9818,18342,466975"
"57,FR,Foreign,8867,15294,294858"
"47,TN,TENNESSEE,8775,17084,353250"
"42,PA,PENNSYLVANIA,8376,14581,312791"
"39,OH,OHIO,7526,13463,269027"
"34,NJ,NEW JERSEY,7389,13008,290947"
"01,AL,ALABAMA,7075,13960,274399"
"17,IL,ILLINOIS,6826,11610,284488"
"45,SC,SOUTH CAROLINA,6563,12640,271739"
"25,MA,MASSACHUSETTS,6468,10686,246111"
"26,MI,MICHIGAN,5636,9691,212097"
"24,MD,MARYLAND,4883,8577,228871"
"18,IN,INDIANA,4461,8161,156932"
"08,CO,COLORADO,4417,7876,198285"
"22,LA,LOUISIANA,3524,6653,136254"
"21,KY,KENTUCKY,3512,6722,119086"
"04,AZ,ARIZONA,3413,6057,146517"
"53,WA,WASHINGTON,3314,6158,151853"
"09,CT,CONNECTICUT,3211,5574,142256"
"29,MO,MISSOURI,3022,5610,123214"
"32,NV,NEVADA,2340,4080,96296"
"28,MS,MISSISSIPPI,2313,4464,82005"
"55,WI,WISCONSIN,2250,3957,92491"
"40,OK,OKLAHOMA,1970,3840,70151"
"27,MN,MINNESOTA,1776,3110,101098"
"05,AR,ARKANSAS,1550,3064,56542"
"33,NH,NEW HAMPSHIRE,1407,2380,52958"
"54,WV,WEST VIRGINIA,1395,2670,51536"
"20,KS,KANSAS,1387,2812,55660"
"23,ME,MAINE,1352,2292,48760"
"41,OR,OREGON,1320,2153,48687"
"35,NM,NEW MEXICO,1260,2414,57299"
"15,HI,HAWAII,1195,2236,42780"
"19,IA,IOWA,1176,2099,48203"
"44,RI,RHODE ISLAND,1045,1842,36061"
"49,UT,UTAH,1006,2061,17711"
"31,NE,NEBRASKA,845,1634,29089"
"02,AK,ALASKA,775,1580,28721"
"11,DC,DISTRICT OF COLUMBIA,770,950,33986"
"10,DE,DELAWARE,706,1242,26019"
"50,VT,VERMONT,634,1026,24272"
"16,ID,IDAHO,434,830,20309"
"30,MT,MONTANA,424,768,15783"
"56,WY,WYOMING,405,771,13872"
"46,SD,SOUTH DAKOTA,351,629,12147"
"38,ND,NORTH DAKOTA,271,485,8993"
