" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,08-Colorado,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,CO,CO Total Mig - US & For,67974,126919,3232975"
"97,CO,CO Total Mig - US,65879,123119,3132539"
"98,CO,CO Total Mig - Foreign,2095,3800,100437"
"08,CO,CO Non-Migrants,1773000,3789354,113917264"
"06,CA,CALIFORNIA,7794,13636,377529"
"48,TX,TEXAS,7498,15813,370367"
"04,AZ,ARIZONA,3829,7193,193590"
"12,FL,FLORIDA,3239,5745,158519"
"53,WA,WASHINGTON,2561,4501,127512"
"35,NM,NEW MEXICO,2353,4669,111078"
"57,FR,Foreign,2095,3800,100437"
"17,IL,ILLINOIS,1843,3127,91480"
"36,NY,NEW YORK,1836,2795,75830"
"56,WY,WYOMING,1795,3325,74557"
"20,KS,KANSAS,1768,3620,70014"
"49,UT,UTAH,1601,3335,71209"
"51,VA,VIRGINIA,1564,3120,97700"
"31,NE,NEBRASKA,1457,2798,54962"
"32,NV,NEVADA,1457,2594,59662"
"41,OR,OREGON,1432,2407,57691"
"37,NC,NORTH CAROLINA,1431,2905,68712"
"29,MO,MISSOURI,1406,2730,59884"
"40,OK,OKLAHOMA,1392,2876,57450"
"13,GA,GEORGIA,1277,2552,61300"
"39,OH,OHIO,1119,1998,57860"
"27,MN,MINNESOTA,1105,1910,58748"
"42,PA,PENNSYLVANIA,1096,1927,85581"
"26,MI,MICHIGAN,1003,1744,38521"
"19,IA,IOWA,900,1670,37690"
"30,MT,MONTANA,875,1495,38818"
"25,MA,MASSACHUSETTS,861,1247,46795"
"47,TN,TENNESSEE,854,1673,41016"
"55,WI,WISCONSIN,848,1499,41909"
"24,MD,MARYLAND,803,1459,45991"
"18,IN,INDIANA,776,1467,34587"
"16,ID,IDAHO,706,1465,31739"
"22,LA,LOUISIANA,657,1351,26119"
"15,HI,HAWAII,654,1207,29016"
"46,SD,SOUTH DAKOTA,614,1127,25613"
"02,AK,ALASKA,596,1087,26201"
"45,SC,SOUTH CAROLINA,567,1070,25535"
"34,NJ,NEW JERSEY,534,928,29507"
"01,AL,ALABAMA,524,1213,28200"
"05,AR,ARKANSAS,511,1051,20682"
"21,KY,KENTUCKY,437,922,17469"
"28,MS,MISSISSIPPI,386,704,14079"
"38,ND,NORTH DAKOTA,364,689,16280"
"09,CT,CONNECTICUT,352,553,20275"
"11,DC,DISTRICT OF COLUMBIA,269,324,12981"
"33,NH,NEW HAMPSHIRE,241,427,14184"
"23,ME,MAINE,209,339,8723"
"50,VT,VERMONT,166,249,6241"
"54,WV,WEST VIRGINIA,142,286,5999"
"44,RI,RHODE ISLAND,102,165,5104"
"10,DE,DELAWARE,75,132,2033"
