" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,51-Virginia,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,VA,VA Total Mig - US & For,116479,222379,6417909"
"97,VA,VA Total Mig - US,110025,208549,6040403"
"98,VA,VA Total Mig - Foreign,6454,13830,377506"
"51,VA,VA Non-Migrants,2920571,6185123,197153467"
"37,NC,NORTH CAROLINA,12190,24009,577888"
"24,MD,MARYLAND,11045,19142,580560"
"12,FL,FLORIDA,8891,17169,557871"
"06,CA,CALIFORNIA,7055,13165,417294"
"48,TX,TEXAS,6937,14640,411287"
"57,FR,Foreign,6454,13830,377506"
"36,NY,NEW YORK,5915,9743,267522"
"42,PA,PENNSYLVANIA,4875,8778,263226"
"11,DC,DISTRICT OF COLUMBIA,4766,6044,286529"
"13,GA,GEORGIA,4514,9379,225202"
"47,TN,TENNESSEE,3412,6649,158924"
"45,SC,SOUTH CAROLINA,3277,6359,179754"
"54,WV,WEST VIRGINIA,2681,5245,110967"
"39,OH,OHIO,2538,4961,126860"
"34,NJ,NEW JERSEY,2487,4543,136922"
"17,IL,ILLINOIS,2379,4443,139728"
"08,CO,COLORADO,2003,4032,131987"
"53,WA,WASHINGTON,1866,3827,130979"
"25,MA,MASSACHUSETTS,1825,2922,103790"
"04,AZ,ARIZONA,1497,2873,87642"
"01,AL,ALABAMA,1471,3178,91428"
"29,MO,MISSOURI,1427,2960,129060"
"26,MI,MICHIGAN,1230,2403,68373"
"21,KY,KENTUCKY,1148,2370,53888"
"22,LA,LOUISIANA,1112,2247,56743"
"15,HI,HAWAII,1058,2463,53616"
"18,IN,INDIANA,1030,2083,50846"
"09,CT,CONNECTICUT,1021,1962,59026"
"40,OK,OKLAHOMA,742,1609,35444"
"32,NV,NEVADA,720,1385,38902"
"20,KS,KANSAS,708,1652,38411"
"28,MS,MISSISSIPPI,679,1457,30107"
"10,DE,DELAWARE,668,1208,38337"
"41,OR,OREGON,652,1116,32537"
"55,WI,WISCONSIN,641,1230,37022"
"27,MN,MINNESOTA,616,1131,39557"
"49,UT,UTAH,582,1281,30550"
"35,NM,NEW MEXICO,561,1143,38006"
"23,ME,MAINE,481,982,32357"
"05,AR,ARKANSAS,442,880,20097"
"19,IA,IOWA,416,798,20906"
"33,NH,NEW HAMPSHIRE,386,727,26586"
"02,AK,ALASKA,369,827,18242"
"44,RI,RHODE ISLAND,327,693,19694"
"31,NE,NEBRASKA,308,662,16517"
"16,ID,IDAHO,275,612,23159"
"30,MT,MONTANA,211,432,15768"
"50,VT,VERMONT,209,390,14065"
"56,WY,WYOMING,164,285,5782"
"46,SD,SOUTH DAKOTA,127,238,6279"
"38,ND,NORTH DAKOTA,91,222,4164"
