" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,23-Maine,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,ME,ME Total Mig - US & For,15617,25947,653352"
"97,ME,ME Total Mig - US,15166,25250,642511"
"98,ME,ME Total Mig - Foreign,451,697,10840"
"23,ME,ME Non-Migrants,514898,1038787,26347804"
"25,MA,MASSACHUSETTS,2063,2932,82836"
"12,FL,FLORIDA,1943,3346,118260"
"33,NH,NEW HAMPSHIRE,1816,2897,74325"
"36,NY,NEW YORK,824,1244,29254"
"06,CA,CALIFORNIA,768,1220,27196"
"37,NC,NORTH CAROLINA,612,1163,24929"
"48,TX,TEXAS,612,1218,24378"
"51,VA,VIRGINIA,590,1070,23772"
"57,FR,Foreign,451,697,10840"
"09,CT,CONNECTICUT,448,724,18628"
"42,PA,PENNSYLVANIA,389,666,20024"
"08,CO,COLORADO,325,471,10919"
"50,VT,VERMONT,315,443,9375"
"13,GA,GEORGIA,312,604,12026"
"04,AZ,ARIZONA,311,512,11593"
"53,WA,WASHINGTON,278,504,12541"
"45,SC,SOUTH CAROLINA,245,436,13304"
"24,MD,MARYLAND,230,443,11007"
"17,IL,ILLINOIS,207,300,6778"
"47,TN,TENNESSEE,203,390,8661"
"39,OH,OHIO,201,384,9726"
"34,NJ,NEW JERSEY,196,303,7919"
"44,RI,RHODE ISLAND,187,276,6854"
"41,OR,OREGON,153,244,5543"
"26,MI,MICHIGAN,124,229,4262"
"15,HI,HAWAII,113,242,4607"
"02,AK,ALASKA,98,161,3638"
"27,MN,MINNESOTA,98,186,4428"
"55,WI,WISCONSIN,98,184,4589"
"32,NV,NEVADA,97,168,3577"
"35,NM,NEW MEXICO,97,158,3310"
"21,KY,KENTUCKY,95,168,3113"
"49,UT,UTAH,94,148,2774"
"18,IN,INDIANA,89,169,3717"
"29,MO,MISSOURI,86,137,2432"
"01,AL,ALABAMA,85,152,2921"
"11,DC,DISTRICT OF COLUMBIA,79,86,2605"
"22,LA,LOUISIANA,79,129,2503"
"40,OK,OKLAHOMA,77,148,2563"
"20,KS,KANSAS,65,115,2179"
"28,MS,MISSISSIPPI,60,130,2212"
"05,AR,ARKANSAS,57,142,3157"
"19,IA,IOWA,50,96,2409"
"30,MT,MONTANA,49,87,1955"
"16,ID,IDAHO,46,80,1474"
"56,WY,WYOMING,45,73,1818"
"54,WV,WEST VIRGINIA,38,65,1728"
"10,DE,DELAWARE,35,58,1483"
"46,SD,SOUTH DAKOTA,33,54,1540"
"31,NE,NEBRASKA,30,55,1177"
"38,ND,NORTH DAKOTA,21,40,494"
