"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,23-Maine,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,14746,,28983,"
"25,Ma,Massachusetts,2696,18.28,4888,16.87"
"33,Nh,New Hampshire,2057,13.95,4032,13.91"
"12,Fl,Florida,1152,7.81,2097,7.24"
"09,Ct,Connecticut,1018,6.9,1955,6.75"
"57,FR,Foreign,927,6.29,2060,7.11"
"36,Ny,New York,912,6.18,1648,5.69"
"06,Ca,California,690,4.68,1352,4.66"
"51,Va,Virginia,513,3.48,1146,3.95"
"34,Nj,New Jersey,424,2.88,859,2.96"
"42,Pa,Pennsylvania,413,2.8,765,2.64"
"48,Tx,Texas,324,2.2,693,2.39"
"50,Vt,Vermont,274,1.86,532,1.84"
"44,Ri,Rhode Island,248,1.68,538,1.86"
"24,Md,Maryland,241,1.63,532,1.84"
"39,Oh,Ohio,230,1.56,433,1.49"
"37,Nc,North Carolina,223,1.51,451,1.56"
"17,Il,Illinois,187,1.27,384,1.32"
"26,Mi,Michigan,161,1.09,322,1.11"
"13,Ga,Georgia,145,0.98,294,1.01"
"08,Co,Colorado,144,0.98,243,0.84"
"53,Wa,Washington,142,0.96,306,1.06"
"45,Sc,South Carolina,138,0.94,333,1.15"
"04,Az,Arizona,131,0.89,262,0.9"
"18,In,Indiana,82,0.56,161,0.56"
"01,Al,Alabama,81,0.55,171,0.59"
"47,Tn,Tennessee,80,0.54,182,0.63"
"27,Mn,Minnesota,76,0.52,147,0.51"
"02,Ak,Alaska,75,0.51,158,0.55"
"22,La,Louisiana,75,0.51,161,0.56"
"21,Ky,Kentucky,75,0.51,158,0.55"
"29,Mo,Missouri,68,0.46,138,0.48"
"40,Ok,Oklahoma,63,0.43,164,0.57"
"55,Wi,Wisconsin,63,0.43,125,0.43"
"15,Hi,Hawaii,60,0.41,120,0.41"
"35,Nm,New Mexico,53,0.36,109,0.38"
"28,Ms,Mississippi,50,0.34,115,0.4"
"11,Dc,District of Columbia,48,0.33,72,0.25"
"20,Ks,Kansas,48,0.33,94,0.32"
"41,Or,Oregon,44,0.3,81,0.28"
"32,Nv,Nevada,43,0.29,94,0.32"
"10,De,Delaware,36,0.24,73,0.25"
"49,Ut,Utah,32,0.22,81,0.28"
"54,Wv,West Virginia,31,0.21,57,0.2"
"31,Ne,Nebraska,31,0.21,68,0.23"
"19,Ia,Iowa,29,0.2,61,0.21"
"05,Ar,Arkansas,29,0.2,63,0.22"
"16,Id,Idaho,22,0.15,64,0.22"
"30,Mt,Montana,19,0.13,42,0.14"
"56,Wy,Wyoming,17,0.12,37,0.13"
"46,Sd,South Dakota,17,0.12,34,0.12"
"38,Nd,North Dakota,9,0.06,28,0.1"
"23,,State Non-Migrant,448370,,990355,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
