"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,55-Wisconsin,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,42084,,84849,"
"17,Il,Illinois,8827,20.97,17958,21.16"
"27,Mn,Minnesota,5297,12.59,10128,11.94"
"06,Ca,California,2925,6.95,5594,6.59"
"26,Mi,Michigan,2520,5.99,5143,6.06"
"12,Fl,Florida,2199,5.23,4003,4.72"
"48,Tx,Texas,1737,4.13,3804,4.48"
"19,Ia,Iowa,1471,3.5,3084,3.63"
"57,FR,Foreign,1456,3.46,2661,3.14"
"18,In,Indiana,1055,2.51,2272,2.68"
"04,Az,Arizona,990,2.35,1781,2.1"
"39,Oh,Ohio,982,2.33,2095,2.47"
"08,Co,Colorado,841,2,1746,2.06"
"36,Ny,New York,808,1.92,1471,1.73"
"51,Va,Virginia,698,1.66,1487,1.75"
"29,Mo,Missouri,694,1.65,1526,1.8"
"37,Nc,North Carolina,670,1.59,1386,1.63"
"13,Ga,Georgia,620,1.47,1285,1.51"
"53,Wa,Washington,601,1.43,1221,1.44"
"42,Pa,Pennsylvania,547,1.3,1288,1.52"
"25,Ma,Massachusetts,502,1.19,909,1.07"
"47,Tn,Tennessee,405,0.96,872,1.03"
"20,Ks,Kansas,375,0.89,811,0.96"
"34,Nj,New Jersey,372,0.88,739,0.87"
"28,Ms,Mississippi,328,0.78,711,0.84"
"09,Ct,Connecticut,327,0.78,650,0.77"
"24,Md,Maryland,326,0.77,651,0.77"
"38,Nd,North Dakota,324,0.77,705,0.83"
"40,Ok,Oklahoma,309,0.73,755,0.89"
"31,Ne,Nebraska,287,0.68,647,0.76"
"32,Nv,Nevada,279,0.66,508,0.6"
"21,Ky,Kentucky,276,0.66,585,0.69"
"05,Ar,Arkansas,275,0.65,594,0.7"
"45,Sc,South Carolina,260,0.62,628,0.74"
"41,Or,Oregon,242,0.58,461,0.54"
"46,Sd,South Dakota,232,0.55,497,0.59"
"22,La,Louisiana,231,0.55,500,0.59"
"35,Nm,New Mexico,195,0.46,383,0.45"
"01,Al,Alabama,194,0.46,431,0.51"
"15,Hi,Hawaii,182,0.43,363,0.43"
"33,Nh,New Hampshire,159,0.38,322,0.38"
"49,Ut,Utah,157,0.37,411,0.48"
"30,Mt,Montana,155,0.37,326,0.38"
"02,Ak,Alaska,138,0.33,292,0.34"
"23,Me,Maine,115,0.27,225,0.27"
"16,Id,Idaho,99,0.24,219,0.26"
"56,Wy,Wyoming,94,0.22,184,0.22"
"11,Dc,District of Columbia,87,0.21,109,0.13"
"54,Wv,West Virginia,76,0.18,159,0.19"
"44,Ri,Rhode Island,58,0.14,118,0.14"
"50,Vt,Vermont,48,0.11,74,0.09"
"10,De,Delaware,39,0.09,77,0.09"
"55,,State Non-Migrant,1810857,,4063814,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
