"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,39-Ohio,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,83793,,170714,"
"12,Fl,Florida,8590,10.25,16175,9.47"
"26,Mi,Michigan,5650,6.74,11267,6.6"
"06,Ca,California,5501,6.56,11026,6.46"
"42,Pa,Pennsylvania,5351,6.39,10463,6.13"
"18,In,Indiana,5068,6.05,10427,6.11"
"21,Ky,Kentucky,4940,5.9,9575,5.61"
"57,FR,Foreign,3959,4.72,7968,4.67"
"48,Tx,Texas,3934,4.69,8817,5.16"
"36,Ny,New York,3401,4.06,6551,3.84"
"17,Il,Illinois,3362,4.01,7146,4.19"
"51,Va,Virginia,3069,3.66,6685,3.92"
"54,Wv,West Virginia,2992,3.57,6047,3.54"
"37,Nc,North Carolina,2767,3.3,5779,3.39"
"13,Ga,Georgia,2487,2.97,5192,3.04"
"47,Tn,Tennessee,1832,2.19,3890,2.28"
"34,Nj,New Jersey,1647,1.97,3395,1.99"
"24,Md,Maryland,1526,1.82,3043,1.78"
"04,Az,Arizona,1478,1.76,2940,1.72"
"25,Ma,Massachusetts,1435,1.71,2734,1.6"
"45,Sc,South Carolina,1272,1.52,2754,1.61"
"29,Mo,Missouri,1176,1.4,2428,1.42"
"08,Co,Colorado,1100,1.31,2281,1.34"
"01,Al,Alabama,861,1.03,1881,1.1"
"09,Ct,Connecticut,839,1,1711,1"
"55,Wi,Wisconsin,829,0.99,1719,1.01"
"53,Wa,Washington,760,0.91,1552,0.91"
"22,La,Louisiana,699,0.83,1547,0.91"
"20,Ks,Kansas,656,0.78,1520,0.89"
"27,Mn,Minnesota,641,0.76,1334,0.78"
"40,Ok,Oklahoma,631,0.75,1500,0.88"
"19,Ia,Iowa,437,0.52,926,0.54"
"28,Ms,Mississippi,427,0.51,974,0.57"
"32,Nv,Nevada,415,0.5,763,0.45"
"05,Ar,Arkansas,382,0.46,859,0.5"
"35,Nm,New Mexico,369,0.44,797,0.47"
"33,Nh,New Hampshire,364,0.43,755,0.44"
"15,Hi,Hawaii,335,0.4,689,0.4"
"23,Me,Maine,288,0.34,601,0.35"
"31,Ne,Nebraska,284,0.34,651,0.38"
"49,Ut,Utah,265,0.32,659,0.39"
"41,Or,Oregon,240,0.29,475,0.28"
"44,Ri,Rhode Island,205,0.24,456,0.27"
"02,Ak,Alaska,204,0.24,474,0.28"
"11,Dc,District of Columbia,202,0.24,310,0.18"
"10,De,Delaware,185,0.22,416,0.24"
"50,Vt,Vermont,156,0.19,324,0.19"
"38,Nd,North Dakota,136,0.16,305,0.18"
"30,Mt,Montana,118,0.14,238,0.14"
"56,Wy,Wyoming,115,0.14,246,0.14"
"46,Sd,South Dakota,114,0.14,244,0.14"
"16,Id,Idaho,99,0.12,205,0.12"
"39,,State Non-Migrant,4043091,,8699693,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
