"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,22-Louisiana,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,41268,,89546,"
"48,Tx,Texas,8063,19.54,17728,19.8"
"57,FR,Foreign,3485,8.44,8050,8.99"
"28,Ms,Mississippi,3265,7.91,7218,8.06"
"12,Fl,Florida,3063,7.42,6180,6.9"
"06,Ca,California,2750,6.66,5722,6.39"
"13,Ga,Georgia,2072,5.02,4486,5.01"
"05,Ar,Arkansas,1409,3.41,3295,3.68"
"01,Al,Alabama,1381,3.35,3123,3.49"
"51,Va,Virginia,1172,2.84,2673,2.99"
"47,Tn,Tennessee,1136,2.75,2474,2.76"
"37,Nc,North Carolina,1017,2.46,2277,2.54"
"17,Il,Illinois,883,2.14,1791,2"
"36,Ny,New York,818,1.98,1461,1.63"
"40,Ok,Oklahoma,701,1.7,1639,1.83"
"29,Mo,Missouri,654,1.58,1410,1.57"
"39,Oh,Ohio,635,1.54,1279,1.43"
"45,Sc,South Carolina,575,1.39,1314,1.47"
"26,Mi,Michigan,544,1.32,1064,1.19"
"08,Co,Colorado,533,1.29,1193,1.33"
"42,Pa,Pennsylvania,529,1.28,1092,1.22"
"34,Nj,New Jersey,493,1.19,1039,1.16"
"24,Md,Maryland,469,1.14,980,1.09"
"53,Wa,Washington,455,1.1,1036,1.16"
"18,In,Indiana,429,1.04,878,0.98"
"25,Ma,Massachusetts,423,1.03,804,0.9"
"21,Ky,Kentucky,413,1,911,1.02"
"04,Az,Arizona,393,0.95,836,0.93"
"20,Ks,Kansas,388,0.94,870,0.97"
"15,Hi,Hawaii,321,0.78,838,0.94"
"55,Wi,Wisconsin,234,0.57,430,0.48"
"09,Ct,Connecticut,233,0.56,459,0.51"
"35,Nm,New Mexico,230,0.56,482,0.54"
"32,Nv,Nevada,227,0.55,486,0.54"
"27,Mn,Minnesota,193,0.47,377,0.42"
"19,Ia,Iowa,180,0.44,349,0.39"
"02,Ak,Alaska,167,0.4,458,0.51"
"31,Ne,Nebraska,146,0.35,316,0.35"
"54,Wv,West Virginia,128,0.31,294,0.33"
"41,Or,Oregon,124,0.3,257,0.29"
"33,Nh,New Hampshire,124,0.3,266,0.3"
"23,Me,Maine,120,0.29,287,0.32"
"11,Dc,District of Columbia,118,0.29,166,0.19"
"49,Ut,Utah,112,0.27,289,0.32"
"56,Wy,Wyoming,79,0.19,186,0.21"
"44,Ri,Rhode Island,75,0.18,158,0.18"
"38,Nd,North Dakota,60,0.15,120,0.13"
"10,De,Delaware,60,0.15,121,0.14"
"30,Mt,Montana,57,0.14,109,0.12"
"46,Sd,South Dakota,52,0.13,109,0.12"
"50,Vt,Vermont,40,0.1,68,0.08"
"16,Id,Idaho,40,0.1,98,0.11"
"22,,State Non-Migrant,1294531,,3150727,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
