"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,31-Nebraska,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,19880,,43341,"
"19,Ia,Iowa,2922,14.7,5646,13.03"
"06,Ca,California,1726,8.68,3707,8.55"
"08,Co,Colorado,1405,7.07,3032,7"
"48,Tx,Texas,1340,6.74,3326,7.67"
"20,Ks,Kansas,1337,6.73,3015,6.96"
"57,FR,Foreign,1235,6.21,3017,6.96"
"29,Mo,Missouri,925,4.65,1964,4.53"
"46,Sd,South Dakota,712,3.58,1536,3.54"
"17,Il,Illinois,622,3.13,1333,3.08"
"04,Az,Arizona,578,2.91,1201,2.77"
"27,Mn,Minnesota,533,2.68,1128,2.6"
"12,Fl,Florida,440,2.21,862,1.99"
"56,Wy,Wyoming,420,2.11,914,2.11"
"40,Ok,Oklahoma,312,1.57,689,1.59"
"53,Wa,Washington,299,1.5,635,1.47"
"51,Va,Virginia,286,1.44,654,1.51"
"26,Mi,Michigan,276,1.39,606,1.4"
"39,Oh,Ohio,261,1.31,591,1.36"
"36,Ny,New York,256,1.29,510,1.18"
"05,Ar,Arkansas,227,1.14,486,1.12"
"55,Wi,Wisconsin,220,1.11,431,0.99"
"18,In,Indiana,219,1.1,475,1.1"
"37,Nc,North Carolina,208,1.05,438,1.01"
"13,Ga,Georgia,201,1.01,459,1.06"
"38,Nd,North Dakota,199,1,486,1.12"
"42,Pa,Pennsylvania,187,0.94,397,0.92"
"22,La,Louisiana,182,0.92,410,0.95"
"49,Ut,Utah,161,0.81,384,0.89"
"35,Nm,New Mexico,153,0.77,344,0.79"
"41,Or,Oregon,146,0.73,343,0.79"
"32,Nv,Nevada,140,0.7,271,0.63"
"47,Tn,Tennessee,137,0.69,306,0.71"
"28,Ms,Mississippi,133,0.67,308,0.71"
"16,Id,Idaho,129,0.65,324,0.75"
"24,Md,Maryland,129,0.65,279,0.64"
"30,Mt,Montana,126,0.63,306,0.71"
"34,Nj,New Jersey,126,0.63,260,0.6"
"33,Nh,New Hampshire,114,0.57,327,0.75"
"01,Al,Alabama,109,0.55,302,0.7"
"25,Ma,Massachusetts,107,0.54,205,0.47"
"21,Ky,Kentucky,107,0.54,202,0.47"
"15,Hi,Hawaii,104,0.52,237,0.55"
"09,Ct,Connecticut,92,0.46,177,0.41"
"45,Sc,South Carolina,91,0.46,227,0.52"
"02,Ak,Alaska,82,0.41,210,0.48"
"23,Me,Maine,51,0.26,123,0.28"
"11,Dc,District of Columbia,36,0.18,71,0.16"
"54,Wv,West Virginia,25,0.13,60,0.14"
"44,Ri,Rhode Island,21,0.11,41,0.09"
"50,Vt,Vermont,17,0.09,35,0.08"
"10,De,Delaware,16,0.08,51,0.12"
"31,,State Non-Migrant,571345,,1324812,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
