"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,21-Kentucky,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,39667,,85001,"
"39,Oh,Ohio,5584,14.08,10995,12.94"
"18,In,Indiana,4096,10.33,8340,9.81"
"47,Tn,Tennessee,3729,9.4,8736,10.28"
"12,Fl,Florida,3232,8.15,6665,7.84"
"57,FR,Foreign,2407,6.07,5467,6.43"
"17,Il,Illinois,1750,4.41,3789,4.46"
"48,Tx,Texas,1722,4.34,3926,4.62"
"06,Ca,California,1575,3.97,3178,3.74"
"13,Ga,Georgia,1519,3.83,3308,3.89"
"37,Nc,North Carolina,1374,3.46,2990,3.52"
"26,Mi,Michigan,1253,3.16,2607,3.07"
"51,Va,Virginia,1179,2.97,2551,3"
"29,Mo,Missouri,781,1.97,1692,1.99"
"36,Ny,New York,765,1.93,1498,1.76"
"42,Pa,Pennsylvania,714,1.8,1614,1.9"
"54,Wv,West Virginia,665,1.68,1456,1.71"
"01,Al,Alabama,617,1.56,1373,1.62"
"45,Sc,South Carolina,498,1.26,1100,1.29"
"24,Md,Maryland,448,1.13,950,1.12"
"22,La,Louisiana,428,1.08,972,1.14"
"08,Co,Colorado,406,1.02,909,1.07"
"34,Nj,New Jersey,375,0.95,776,0.91"
"04,Az,Arizona,356,0.9,747,0.88"
"53,Wa,Washington,325,0.82,749,0.88"
"20,Ks,Kansas,315,0.79,804,0.95"
"05,Ar,Arkansas,310,0.78,733,0.86"
"28,Ms,Mississippi,302,0.76,669,0.79"
"40,Ok,Oklahoma,292,0.74,700,0.82"
"55,Wi,Wisconsin,291,0.73,595,0.7"
"25,Ma,Massachusetts,286,0.72,563,0.66"
"09,Ct,Connecticut,217,0.55,461,0.54"
"19,Ia,Iowa,215,0.54,475,0.56"
"15,Hi,Hawaii,207,0.52,474,0.56"
"27,Mn,Minnesota,169,0.43,368,0.43"
"32,Nv,Nevada,148,0.37,276,0.32"
"35,Nm,New Mexico,130,0.33,298,0.35"
"41,Or,Oregon,111,0.28,248,0.29"
"31,Ne,Nebraska,99,0.25,222,0.26"
"49,Ut,Utah,94,0.24,243,0.29"
"33,Nh,New Hampshire,91,0.23,195,0.23"
"02,Ak,Alaska,87,0.22,210,0.25"
"23,Me,Maine,71,0.18,144,0.17"
"10,De,Delaware,70,0.18,182,0.21"
"11,Dc,District of Columbia,59,0.15,88,0.1"
"30,Mt,Montana,51,0.13,102,0.12"
"16,Id,Idaho,49,0.12,108,0.13"
"46,Sd,South Dakota,47,0.12,116,0.14"
"56,Wy,Wyoming,44,0.11,87,0.1"
"44,Ri,Rhode Island,41,0.1,100,0.12"
"38,Nd,North Dakota,40,0.1,91,0.11"
"50,Vt,Vermont,33,0.08,61,0.07"
"21,,State Non-Migrant,1206177,,2783917,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
