"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,51-Virginia,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,114962,,232340,"
"57,FR,Foreign,11836,10.3,27156,11.69"
"24,Md,Maryland,10977,9.55,19486,8.39"
"37,Nc,North Carolina,8074,7.02,16308,7.02"
"36,Ny,New York,7576,6.59,14261,6.14"
"12,Fl,Florida,7301,6.35,14987,6.45"
"06,Ca,California,6756,5.88,14898,6.41"
"42,Pa,Pennsylvania,6342,5.52,11144,4.8"
"11,Dc,District of Columbia,4923,4.28,7827,3.37"
"48,Tx,Texas,4491,3.91,9736,4.19"
"34,Nj,New Jersey,4410,3.84,8741,3.76"
"39,Oh,Ohio,3100,2.7,5838,2.51"
"13,Ga,Georgia,3011,2.62,6250,2.69"
"54,Wv,West Virginia,2955,2.57,5798,2.5"
"47,Tn,Tennessee,2609,2.27,5452,2.35"
"25,Ma,Massachusetts,2558,2.23,4498,1.94"
"45,Sc,South Carolina,2458,2.14,5550,2.39"
"17,Il,Illinois,2377,2.07,4968,2.14"
"09,Ct,Connecticut,1858,1.62,3756,1.62"
"26,Mi,Michigan,1780,1.55,3296,1.42"
"01,Al,Alabama,1263,1.1,2873,1.24"
"08,Co,Colorado,1251,1.09,2654,1.14"
"21,Ky,Kentucky,1175,1.02,2504,1.08"
"22,La,Louisiana,1156,1.01,2527,1.09"
"18,In,Indiana,1105,0.96,2166,0.93"
"29,Mo,Missouri,1052,0.92,2135,0.92"
"15,Hi,Hawaii,999,0.87,2701,1.16"
"53,Wa,Washington,982,0.85,2332,1"
"04,Az,Arizona,909,0.79,1994,0.86"
"40,Ok,Oklahoma,731,0.64,1584,0.68"
"55,Wi,Wisconsin,702,0.61,1278,0.55"
"28,Ms,Mississippi,694,0.6,1491,0.64"
"20,Ks,Kansas,689,0.6,1607,0.69"
"33,Nh,New Hampshire,673,0.59,1357,0.58"
"44,Ri,Rhode Island,620,0.54,1569,0.68"
"23,Me,Maine,618,0.54,1315,0.57"
"27,Mn,Minnesota,579,0.5,1041,0.45"
"10,De,Delaware,542,0.47,1034,0.45"
"05,Ar,Arkansas,502,0.44,1088,0.47"
"35,Nm,New Mexico,416,0.36,966,0.42"
"19,Ia,Iowa,385,0.33,704,0.3"
"31,Ne,Nebraska,352,0.31,778,0.33"
"41,Or,Oregon,324,0.28,589,0.25"
"49,Ut,Utah,318,0.28,724,0.31"
"02,Ak,Alaska,305,0.27,826,0.36"
"32,Nv,Nevada,261,0.23,581,0.25"
"50,Vt,Vermont,257,0.22,464,0.2"
"16,Id,Idaho,204,0.18,474,0.2"
"30,Mt,Montana,147,0.13,294,0.13"
"38,Nd,North Dakota,131,0.11,262,0.11"
"46,Sd,South Dakota,123,0.11,261,0.11"
"56,Wy,Wyoming,105,0.09,217,0.09"
"51,,State Non-Migrant,2215855,,4847440,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
