"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,18-Indiana,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,56034,,118109,"
"17,Il,Illinois,8580,15.31,18299,15.49"
"39,Oh,Ohio,5421,9.67,11229,9.51"
"26,Mi,Michigan,4713,8.41,9732,8.24"
"12,Fl,Florida,4642,8.28,8971,7.6"
"21,Ky,Kentucky,4338,7.74,9060,7.67"
"06,Ca,California,3079,5.49,6158,5.21"
"48,Tx,Texas,2626,4.69,5889,4.99"
"57,FR,Foreign,2027,3.62,4346,3.68"
"47,Tn,Tennessee,1444,2.58,3116,2.64"
"29,Mo,Missouri,1247,2.23,2701,2.29"
"51,Va,Virginia,1214,2.17,2671,2.26"
"13,Ga,Georgia,1176,2.1,2536,2.15"
"42,Pa,Pennsylvania,1141,2.04,2433,2.06"
"36,Ny,New York,1120,2,2186,1.85"
"37,Nc,North Carolina,1107,1.98,2536,2.15"
"04,Az,Arizona,939,1.68,1940,1.64"
"55,Wi,Wisconsin,921,1.64,1867,1.58"
"08,Co,Colorado,744,1.33,1609,1.36"
"34,Nj,New Jersey,585,1.04,1254,1.06"
"45,Sc,South Carolina,565,1.01,1299,1.1"
"19,Ia,Iowa,536,0.96,1118,0.95"
"01,Al,Alabama,532,0.95,1200,1.02"
"40,Ok,Oklahoma,516,0.92,1198,1.01"
"20,Ks,Kansas,514,0.92,1243,1.05"
"27,Mn,Minnesota,500,0.89,1013,0.86"
"24,Md,Maryland,499,0.89,1055,0.89"
"25,Ma,Massachusetts,482,0.86,934,0.79"
"53,Wa,Washington,476,0.85,1019,0.86"
"22,La,Louisiana,472,0.84,1117,0.95"
"05,Ar,Arkansas,438,0.78,1011,0.86"
"09,Ct,Connecticut,393,0.7,854,0.72"
"28,Ms,Mississippi,351,0.63,754,0.64"
"54,Wv,West Virginia,276,0.49,630,0.53"
"32,Nv,Nevada,258,0.46,490,0.41"
"31,Ne,Nebraska,238,0.42,496,0.42"
"15,Hi,Hawaii,234,0.42,497,0.42"
"35,Nm,New Mexico,226,0.4,503,0.43"
"33,Nh,New Hampshire,192,0.34,408,0.35"
"41,Or,Oregon,162,0.29,329,0.28"
"49,Ut,Utah,152,0.27,354,0.3"
"23,Me,Maine,137,0.24,290,0.25"
"38,Nd,North Dakota,128,0.23,283,0.24"
"02,Ak,Alaska,93,0.17,232,0.2"
"46,Sd,South Dakota,92,0.16,224,0.19"
"56,Wy,Wyoming,90,0.16,202,0.17"
"11,Dc,District of Columbia,84,0.15,113,0.1"
"16,Id,Idaho,78,0.14,203,0.17"
"30,Mt,Montana,77,0.14,165,0.14"
"44,Ri,Rhode Island,69,0.12,141,0.12"
"10,De,Delaware,62,0.11,120,0.1"
"50,Vt,Vermont,48,0.09,81,0.07"
"18,,State Non-Migrant,2010046,,4603183,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
