"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,35-New Mexico,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,31318,,70453,"
"48,Tx,Texas,5952,19.01,14639,20.78"
"06,Ca,California,4153,13.26,8702,12.35"
"04,Az,Arizona,4095,13.08,11113,15.77"
"57,FR,Foreign,2231,7.12,5457,7.75"
"08,Co,Colorado,2001,6.39,4143,5.88"
"12,Fl,Florida,859,2.74,1682,2.39"
"36,Ny,New York,756,2.41,1267,1.8"
"40,Ok,Oklahoma,703,2.24,1560,2.21"
"17,Il,Illinois,667,2.13,1274,1.81"
"53,Wa,Washington,543,1.73,1181,1.68"
"32,Nv,Nevada,496,1.58,1102,1.56"
"51,Va,Virginia,471,1.5,997,1.42"
"20,Ks,Kansas,465,1.48,1047,1.49"
"49,Ut,Utah,455,1.45,1267,1.8"
"25,Ma,Massachusetts,414,1.32,647,0.92"
"39,Oh,Ohio,407,1.3,790,1.12"
"42,Pa,Pennsylvania,371,1.18,700,0.99"
"29,Mo,Missouri,366,1.17,691,0.98"
"26,Mi,Michigan,339,1.08,615,0.87"
"24,Md,Maryland,303,0.97,616,0.87"
"33,Nh,New Hampshire,281,0.9,738,1.05"
"37,Nc,North Carolina,281,0.9,569,0.81"
"34,Nj,New Jersey,279,0.89,521,0.74"
"41,Or,Oregon,272,0.87,579,0.82"
"13,Ga,Georgia,267,0.85,585,0.83"
"22,La,Louisiana,251,0.8,592,0.84"
"56,Wy,Wyoming,242,0.77,577,0.82"
"18,In,Indiana,240,0.77,476,0.68"
"27,Mn,Minnesota,236,0.75,412,0.58"
"55,Wi,Wisconsin,227,0.72,384,0.55"
"05,Ar,Arkansas,216,0.69,439,0.62"
"47,Tn,Tennessee,201,0.64,421,0.6"
"09,Ct,Connecticut,196,0.63,308,0.44"
"15,Hi,Hawaii,192,0.61,398,0.56"
"02,Ak,Alaska,186,0.59,438,0.62"
"16,Id,Idaho,176,0.56,446,0.63"
"31,Ne,Nebraska,172,0.55,393,0.56"
"30,Mt,Montana,161,0.51,334,0.47"
"19,Ia,Iowa,159,0.51,273,0.39"
"01,Al,Alabama,141,0.45,318,0.45"
"21,Ky,Kentucky,133,0.42,252,0.36"
"45,Sc,South Carolina,125,0.4,259,0.37"
"28,Ms,Mississippi,116,0.37,244,0.35"
"46,Sd,South Dakota,113,0.36,245,0.35"
"23,Me,Maine,108,0.34,203,0.29"
"11,Dc,District of Columbia,77,0.25,112,0.16"
"38,Nd,North Dakota,71,0.23,144,0.2"
"54,Wv,West Virginia,51,0.16,111,0.16"
"50,Vt,Vermont,43,0.14,66,0.09"
"44,Ri,Rhode Island,34,0.11,62,0.09"
"10,De,Delaware,24,0.08,64,0.09"
"35,,State Non-Migrant,495598,,1180975,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
