"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,30-Montana,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,13869,,28591,"
"06,Ca,California,1935,13.95,3925,13.73"
"53,Wa,Washington,1662,11.98,3388,11.85"
"56,Wy,Wyoming,715,5.16,1420,4.97"
"08,Co,Colorado,696,5.02,1387,4.85"
"57,FR,Foreign,630,4.54,1452,5.08"
"16,Id,Idaho,604,4.36,1307,4.57"
"04,Az,Arizona,595,4.29,1212,4.24"
"41,Or,Oregon,568,4.1,1252,4.38"
"48,Tx,Texas,513,3.7,1154,4.04"
"38,Nd,North Dakota,467,3.37,1023,3.58"
"27,Mn,Minnesota,422,3.04,790,2.76"
"32,Nv,Nevada,341,2.46,713,2.49"
"49,Ut,Utah,311,2.24,729,2.55"
"12,Fl,Florida,293,2.11,594,2.08"
"17,Il,Illinois,251,1.81,466,1.63"
"46,Sd,South Dakota,236,1.7,506,1.77"
"55,Wi,Wisconsin,223,1.61,432,1.51"
"02,Ak,Alaska,220,1.59,491,1.72"
"42,Pa,Pennsylvania,204,1.47,388,1.36"
"51,Va,Virginia,190,1.37,389,1.36"
"36,Ny,New York,189,1.36,338,1.18"
"26,Mi,Michigan,187,1.35,362,1.27"
"39,Oh,Ohio,169,1.22,296,1.04"
"35,Nm,New Mexico,168,1.21,359,1.26"
"40,Ok,Oklahoma,148,1.07,311,1.09"
"31,Ne,Nebraska,142,1.02,331,1.16"
"29,Mo,Missouri,141,1.02,345,1.21"
"19,Ia,Iowa,140,1.01,280,0.98"
"37,Nc,North Carolina,127,0.92,254,0.89"
"34,Nj,New Jersey,122,0.88,206,0.72"
"25,Ma,Massachusetts,121,0.87,200,0.7"
"20,Ks,Kansas,115,0.83,248,0.87"
"13,Ga,Georgia,107,0.77,191,0.67"
"24,Md,Maryland,98,0.71,178,0.62"
"15,Hi,Hawaii,97,0.7,191,0.67"
"18,In,Indiana,80,0.58,175,0.61"
"09,Ct,Connecticut,79,0.57,135,0.47"
"47,Tn,Tennessee,72,0.52,150,0.52"
"33,Nh,New Hampshire,62,0.45,118,0.41"
"22,La,Louisiana,60,0.43,141,0.49"
"21,Ky,Kentucky,59,0.43,119,0.42"
"01,Al,Alabama,52,0.37,129,0.45"
"45,Sc,South Carolina,50,0.36,92,0.32"
"23,Me,Maine,45,0.32,88,0.31"
"05,Ar,Arkansas,42,0.3,100,0.35"
"28,Ms,Mississippi,29,0.21,54,0.19"
"50,Vt,Vermont,28,0.2,57,0.2"
"11,Dc,District of Columbia,18,0.13,25,0.09"
"54,Wv,West Virginia,17,0.12,41,0.14"
"44,Ri,Rhode Island,15,0.11,26,0.09"
"10,De,Delaware,14,0.1,33,0.12"
"30,,State Non-Migrant,268053,,618274,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
