"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,05-Arkansas,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,30049,,67067,"
"48,Tx,Texas,5042,16.78,11347,16.92"
"40,Ok,Oklahoma,2526,8.41,5694,8.49"
"06,Ca,California,2441,8.12,5260,7.84"
"29,Mo,Missouri,2340,7.79,5125,7.64"
"47,Tn,Tennessee,1626,5.41,3516,5.24"
"22,La,Louisiana,1543,5.13,3786,5.65"
"17,Il,Illinois,1463,4.87,3085,4.6"
"57,FR,Foreign,1324,4.41,3010,4.49"
"12,Fl,Florida,1254,4.17,2658,3.96"
"28,Ms,Mississippi,861,2.87,2115,3.15"
"20,Ks,Kansas,813,2.71,1801,2.69"
"13,Ga,Georgia,594,1.98,1437,2.14"
"26,Mi,Michigan,577,1.92,1255,1.87"
"37,Nc,North Carolina,537,1.79,1305,1.95"
"04,Az,Arizona,476,1.58,1053,1.57"
"18,In,Indiana,451,1.5,977,1.46"
"51,Va,Virginia,443,1.47,993,1.48"
"08,Co,Colorado,422,1.4,940,1.4"
"01,Al,Alabama,414,1.38,992,1.48"
"19,Ia,Iowa,393,1.31,814,1.21"
"39,Oh,Ohio,389,1.29,819,1.22"
"53,Wa,Washington,343,1.14,778,1.16"
"55,Wi,Wisconsin,342,1.14,700,1.04"
"21,Ky,Kentucky,322,1.07,776,1.16"
"36,Ny,New York,289,0.96,615,0.92"
"45,Sc,South Carolina,241,0.8,584,0.87"
"42,Pa,Pennsylvania,240,0.8,508,0.76"
"31,Ne,Nebraska,228,0.76,485,0.72"
"35,Nm,New Mexico,212,0.71,436,0.65"
"27,Mn,Minnesota,191,0.64,383,0.57"
"32,Nv,Nevada,187,0.62,375,0.56"
"24,Md,Maryland,169,0.56,376,0.56"
"34,Nj,New Jersey,164,0.55,355,0.53"
"41,Or,Oregon,148,0.49,336,0.5"
"25,Ma,Massachusetts,136,0.45,276,0.41"
"02,Ak,Alaska,118,0.39,283,0.42"
"15,Hi,Hawaii,110,0.37,247,0.37"
"09,Ct,Connecticut,97,0.32,224,0.33"
"49,Ut,Utah,85,0.28,198,0.3"
"16,Id,Idaho,70,0.23,167,0.25"
"33,Nh,New Hampshire,67,0.22,188,0.28"
"46,Sd,South Dakota,52,0.17,112,0.17"
"56,Wy,Wyoming,51,0.17,121,0.18"
"54,Wv,West Virginia,49,0.16,111,0.17"
"30,Mt,Montana,43,0.14,109,0.16"
"23,Me,Maine,42,0.14,104,0.16"
"38,Nd,North Dakota,35,0.12,72,0.11"
"11,Dc,District of Columbia,27,0.09,39,0.06"
"44,Ri,Rhode Island,24,0.08,58,0.09"
"10,De,Delaware,23,0.08,43,0.06"
"50,Vt,Vermont,15,0.05,26,0.04"
"05,,State Non-Migrant,761427,,1797091,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
