"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,12-Florida,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,254551,,496943,"
"36,Ny,New York,36494,14.34,71586,14.41"
"34,Nj,New Jersey,16575,6.51,32120,6.46"
"13,Ga,Georgia,13029,5.12,25952,5.22"
"06,Ca,California,12201,4.79,24697,4.97"
"57,FR,Foreign,11968,4.7,25967,5.23"
"39,Oh,Ohio,11951,4.69,21803,4.39"
"25,Ma,Massachusetts,11823,4.64,21179,4.26"
"42,Pa,Pennsylvania,11472,4.51,20814,4.19"
"48,Tx,Texas,10836,4.26,23693,4.77"
"17,Il,Illinois,9907,3.89,18868,3.8"
"26,Mi,Michigan,9876,3.88,17711,3.56"
"51,Va,Virginia,9388,3.69,19501,3.92"
"37,Nc,North Carolina,7767,3.05,15295,3.08"
"09,Ct,Connecticut,7533,2.96,14025,2.82"
"24,Md,Maryland,6322,2.48,11943,2.4"
"18,In,Indiana,6077,2.39,11292,2.27"
"01,Al,Alabama,5532,2.17,11443,2.3"
"47,Tn,Tennessee,5135,2.02,10075,2.03"
"45,Sc,South Carolina,4131,1.62,8726,1.76"
"21,Ky,Kentucky,3595,1.41,7107,1.43"
"22,La,Louisiana,3235,1.27,6686,1.35"
"33,Nh,New Hampshire,3016,1.18,5681,1.14"
"29,Mo,Missouri,2997,1.18,5609,1.13"
"55,Wi,Wisconsin,2881,1.13,5022,1.01"
"08,Co,Colorado,2620,1.03,5074,1.02"
"28,Ms,Mississippi,2254,0.89,4659,0.94"
"44,Ri,Rhode Island,2222,0.87,4281,0.86"
"23,Me,Maine,2207,0.87,4175,0.84"
"04,Az,Arizona,2043,0.8,4046,0.81"
"27,Mn,Minnesota,1942,0.76,3477,0.7"
"53,Wa,Washington,1713,0.67,3536,0.71"
"54,Wv,West Virginia,1626,0.64,2999,0.6"
"40,Ok,Oklahoma,1624,0.64,3324,0.67"
"20,Ks,Kansas,1300,0.51,2581,0.52"
"05,Ar,Arkansas,1272,0.5,2610,0.53"
"19,Ia,Iowa,1149,0.45,2052,0.41"
"15,Hi,Hawaii,1147,0.45,2527,0.51"
"32,Nv,Nevada,1012,0.4,1880,0.38"
"50,Vt,Vermont,994,0.39,1725,0.35"
"10,De,Delaware,823,0.32,1546,0.31"
"35,Nm,New Mexico,809,0.32,1771,0.36"
"31,Ne,Nebraska,657,0.26,1324,0.27"
"41,Or,Oregon,644,0.25,1241,0.25"
"11,Dc,District of Columbia,615,0.24,942,0.19"
"02,Ak,Alaska,488,0.19,1058,0.21"
"49,Ut,Utah,416,0.16,867,0.17"
"46,Sd,South Dakota,289,0.11,586,0.12"
"16,Id,Idaho,252,0.1,525,0.11"
"30,Mt,Montana,242,0.1,474,0.1"
"38,Nd,North Dakota,237,0.09,467,0.09"
"56,Wy,Wyoming,213,0.08,401,0.08"
"12,,State Non-Migrant,4651745,,9716734,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
