"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,57-Foreign,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,156920,,313336,"
"06,Ca,California,20375,12.98,39086,12.47"
"48,Tx,Texas,13314,8.48,28547,9.11"
"12,Fl,Florida,10143,6.46,19857,6.34"
"36,Ny,New York,9662,6.16,18631,5.95"
"51,Va,Virginia,8900,5.67,19839,6.33"
"37,Nc,North Carolina,5663,3.61,11624,3.71"
"13,Ga,Georgia,5479,3.49,11834,3.78"
"17,Il,Illinois,5324,3.39,9571,3.05"
"53,Wa,Washington,4999,3.19,10171,3.25"
"42,Pa,Pennsylvania,4094,2.61,7283,2.32"
"39,Oh,Ohio,3990,2.54,6824,2.18"
"34,Nj,New Jersey,3951,2.52,8637,2.76"
"26,Mi,Michigan,3787,2.41,6537,2.09"
"24,Md,Maryland,3675,2.34,7942,2.53"
"08,Co,Colorado,3311,2.11,7058,2.25"
"25,Ma,Massachusetts,3258,2.08,6043,1.93"
"01,Al,Alabama,2834,1.81,6075,1.94"
"45,Sc,South Carolina,2748,1.75,5738,1.83"
"04,Az,Arizona,2717,1.73,5840,1.86"
"22,La,Louisiana,2713,1.73,5611,1.79"
"40,Ok,Oklahoma,2435,1.55,5451,1.74"
"21,Ky,Kentucky,2398,1.53,5286,1.69"
"29,Mo,Missouri,2119,1.35,3968,1.27"
"18,In,Indiana,2043,1.3,3703,1.18"
"47,Tn,Tennessee,2036,1.3,3793,1.21"
"09,Ct,Connecticut,1991,1.27,3839,1.23"
"20,Ks,Kansas,1942,1.24,4566,1.46"
"15,Hi,Hawaii,1754,1.12,3365,1.07"
"28,Ms,Mississippi,1556,0.99,2996,0.96"
"35,Nm,New Mexico,1496,0.95,3310,1.06"
"55,Wi,Wisconsin,1480,0.94,2419,0.77"
"27,Mn,Minnesota,1450,0.92,2453,0.78"
"41,Or,Oregon,1287,0.82,2066,0.66"
"05,Ar,Arkansas,1134,0.72,2173,0.69"
"11,Dc,District of Columbia,1060,0.68,2117,0.68"
"31,Ne,Nebraska,946,0.6,1927,0.61"
"32,Nv,Nevada,871,0.56,1780,0.57"
"23,Me,Maine,866,0.55,1601,0.51"
"19,Ia,Iowa,864,0.55,1438,0.46"
"49,Ut,Utah,800,0.51,1808,0.58"
"33,Nh,New Hampshire,762,0.49,1497,0.48"
"16,Id,Idaho,704,0.45,1468,0.47"
"38,Nd,North Dakota,589,0.38,1165,0.37"
"30,Mt,Montana,548,0.35,990,0.32"
"54,Wv,West Virginia,538,0.34,890,0.28"
"44,Ri,Rhode Island,462,0.29,891,0.28"
"46,Sd,South Dakota,454,0.29,923,0.29"
"02,Ak,Alaska,416,0.27,868,0.28"
"56,Wy,Wyoming,362,0.23,688,0.22"
"10,De,Delaware,360,0.23,719,0.23"
"50,Vt,Vermont,260,0.17,430,0.14"
"57,,State Non-Migrant,562138,,1251154,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
