"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,06-California,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,245535,,448258,"
"57,FR,Foreign,25189,10.26,50814,11.34"
"48,Tx,Texas,18694,7.61,37349,8.33"
"36,Ny,New York,15057,6.13,23141,5.16"
"04,Az,Arizona,14498,5.9,28240,6.3"
"53,Wa,Washington,11517,4.69,21920,4.89"
"17,Il,Illinois,10748,4.38,19313,4.31"
"12,Fl,Florida,10382,4.23,18766,4.19"
"08,Co,Colorado,8575,3.49,15403,3.44"
"25,Ma,Massachusetts,8368,3.41,11988,2.67"
"32,Nv,Nevada,8273,3.37,14905,3.33"
"41,Or,Oregon,7881,3.21,14577,3.25"
"51,Va,Virginia,6522,2.66,13103,2.92"
"15,Hi,Hawaii,6158,2.51,11854,2.64"
"34,Nj,New Jersey,6113,2.49,10145,2.26"
"26,Mi,Michigan,5950,2.42,9602,2.14"
"42,Pa,Pennsylvania,5893,2.4,9585,2.14"
"39,Oh,Ohio,5792,2.36,9575,2.14"
"29,Mo,Missouri,4140,1.69,7482,1.67"
"13,Ga,Georgia,3950,1.61,7495,1.67"
"24,Md,Maryland,3823,1.56,6703,1.5"
"37,Nc,North Carolina,3653,1.49,7087,1.58"
"27,Mn,Minnesota,3626,1.48,5777,1.29"
"49,Ut,Utah,3483,1.42,7438,1.66"
"09,Ct,Connecticut,3476,1.42,5540,1.24"
"22,La,Louisiana,3207,1.31,6397,1.43"
"35,Nm,New Mexico,3188,1.3,5981,1.33"
"40,Ok,Oklahoma,3162,1.29,6100,1.36"
"18,In,Indiana,2957,1.2,5098,1.14"
"55,Wi,Wisconsin,2774,1.13,4419,0.99"
"47,Tn,Tennessee,2695,1.1,4952,1.1"
"20,Ks,Kansas,2298,0.94,4356,0.97"
"16,Id,Idaho,1935,0.79,3946,0.88"
"19,Ia,Iowa,1901,0.77,3107,0.69"
"05,Ar,Arkansas,1657,0.67,3288,0.73"
"45,Sc,South Carolina,1606,0.65,3317,0.74"
"02,Ak,Alaska,1584,0.65,3183,0.71"
"01,Al,Alabama,1558,0.63,3043,0.68"
"33,Nh,New Hampshire,1488,0.61,2586,0.58"
"31,Ne,Nebraska,1465,0.6,2630,0.59"
"21,Ky,Kentucky,1384,0.56,2559,0.57"
"30,Mt,Montana,1340,0.55,2310,0.52"
"28,Ms,Mississippi,1276,0.52,2574,0.57"
"11,Dc,District of Columbia,1136,0.46,1531,0.34"
"23,Me,Maine,896,0.36,1604,0.36"
"44,Ri,Rhode Island,886,0.36,1529,0.34"
"56,Wy,Wyoming,816,0.33,1528,0.34"
"38,Nd,North Dakota,639,0.26,1220,0.27"
"46,Sd,South Dakota,613,0.25,1088,0.24"
"50,Vt,Vermont,497,0.2,734,0.16"
"54,Wv,West Virginia,445,0.18,729,0.16"
"10,De,Delaware,371,0.15,647,0.14"
"06,,State Non-Migrant,10211835,,23010999,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
