"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,45-South Carolina,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,54419,,115943,"
"37,Nc,North Carolina,8402,15.44,17331,14.95"
"13,Ga,Georgia,5257,9.66,11027,9.51"
"12,Fl,Florida,4785,8.79,10245,8.84"
"57,FR,Foreign,3845,7.07,8621,7.44"
"36,Ny,New York,3068,5.64,6328,5.46"
"51,Va,Virginia,2871,5.28,6290,5.43"
"42,Pa,Pennsylvania,1903,3.5,3750,3.23"
"39,Oh,Ohio,1893,3.48,3811,3.29"
"06,Ca,California,1863,3.42,4103,3.54"
"48,Tx,Texas,1849,3.4,4317,3.72"
"34,Nj,New Jersey,1681,3.09,3421,2.95"
"47,Tn,Tennessee,1597,2.93,3380,2.92"
"24,Md,Maryland,1202,2.21,2625,2.26"
"17,Il,Illinois,1078,1.98,2420,2.09"
"26,Mi,Michigan,1039,1.91,2081,1.79"
"09,Ct,Connecticut,993,1.82,2177,1.88"
"01,Al,Alabama,953,1.75,2137,1.84"
"25,Ma,Massachusetts,883,1.62,1735,1.5"
"21,Ky,Kentucky,747,1.37,1586,1.37"
"54,Wv,West Virginia,740,1.36,1511,1.3"
"22,La,Louisiana,688,1.26,1582,1.36"
"18,In,Indiana,667,1.23,1372,1.18"
"29,Mo,Missouri,492,0.9,1013,0.87"
"28,Ms,Mississippi,481,0.88,1149,0.99"
"08,Co,Colorado,400,0.74,857,0.74"
"33,Nh,New Hampshire,398,0.73,839,0.72"
"04,Az,Arizona,376,0.69,838,0.72"
"40,Ok,Oklahoma,361,0.66,770,0.66"
"53,Wa,Washington,360,0.66,826,0.71"
"55,Wi,Wisconsin,336,0.62,658,0.57"
"15,Hi,Hawaii,300,0.55,759,0.65"
"05,Ar,Arkansas,284,0.52,669,0.58"
"20,Ks,Kansas,262,0.48,570,0.49"
"23,Me,Maine,251,0.46,538,0.46"
"27,Mn,Minnesota,217,0.4,401,0.35"
"44,Ri,Rhode Island,212,0.39,504,0.43"
"19,Ia,Iowa,208,0.38,457,0.39"
"11,Dc,District of Columbia,200,0.37,347,0.3"
"32,Nv,Nevada,176,0.32,418,0.36"
"10,De,Delaware,145,0.27,294,0.25"
"35,Nm,New Mexico,140,0.26,345,0.3"
"02,Ak,Alaska,126,0.23,308,0.27"
"31,Ne,Nebraska,120,0.22,277,0.24"
"50,Vt,Vermont,113,0.21,221,0.19"
"41,Or,Oregon,101,0.19,210,0.18"
"49,Ut,Utah,82,0.15,214,0.18"
"16,Id,Idaho,64,0.12,173,0.15"
"46,Sd,South Dakota,63,0.12,134,0.12"
"38,Nd,North Dakota,56,0.1,107,0.09"
"30,Mt,Montana,47,0.09,106,0.09"
"56,Wy,Wyoming,44,0.08,91,0.08"
"45,,State Non-Migrant,1195471,,2728646,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
