"1990 - 1991 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,29-Missouri,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,56110,,116000,"
"20,Ks,Kansas,8322,14.83,15760,13.59"
"17,Il,Illinois,7129,12.71,13655,11.77"
"06,Ca,California,4283,7.63,8799,7.59"
"48,Tx,Texas,3967,7.07,8676,7.48"
"57,FR,Foreign,2399,4.28,5247,4.52"
"12,Fl,Florida,2340,4.17,4636,4"
"05,Ar,Arkansas,2284,4.07,5101,4.4"
"19,Ia,Iowa,2064,3.68,4117,3.55"
"40,Ok,Oklahoma,1943,3.46,4208,3.63"
"08,Co,Colorado,1248,2.22,2600,2.24"
"18,In,Indiana,1190,2.12,2577,2.22"
"47,Tn,Tennessee,1168,2.08,2566,2.21"
"04,Az,Arizona,1066,1.9,2246,1.94"
"26,Mi,Michigan,1064,1.9,2188,1.89"
"39,Oh,Ohio,1048,1.87,2227,1.92"
"51,Va,Virginia,1036,1.85,2308,1.99"
"13,Ga,Georgia,1016,1.81,2217,1.91"
"31,Ne,Nebraska,995,1.77,2013,1.74"
"36,Ny,New York,916,1.63,1801,1.55"
"37,Nc,North Carolina,809,1.44,1809,1.56"
"55,Wi,Wisconsin,683,1.22,1359,1.17"
"22,La,Louisiana,668,1.19,1514,1.31"
"42,Pa,Pennsylvania,644,1.15,1378,1.19"
"27,Mn,Minnesota,641,1.14,1288,1.11"
"21,Ky,Kentucky,639,1.14,1388,1.2"
"53,Wa,Washington,600,1.07,1320,1.14"
"34,Nj,New Jersey,556,0.99,1167,1.01"
"25,Ma,Massachusetts,490,0.87,971,0.84"
"24,Md,Maryland,466,0.83,941,0.81"
"28,Ms,Mississippi,463,0.83,1074,0.93"
"01,Al,Alabama,419,0.75,965,0.83"
"35,Nm,New Mexico,344,0.61,753,0.65"
"45,Sc,South Carolina,327,0.58,765,0.66"
"32,Nv,Nevada,323,0.58,658,0.57"
"15,Hi,Hawaii,298,0.53,707,0.61"
"41,Or,Oregon,288,0.51,654,0.56"
"09,Ct,Connecticut,265,0.47,538,0.46"
"49,Ut,Utah,234,0.42,601,0.52"
"46,Sd,South Dakota,199,0.35,367,0.32"
"02,Ak,Alaska,173,0.31,438,0.38"
"33,Nh,New Hampshire,152,0.27,353,0.3"
"56,Wy,Wyoming,140,0.25,312,0.27"
"38,Nd,North Dakota,139,0.25,314,0.27"
"30,Mt,Montana,129,0.23,300,0.26"
"16,Id,Idaho,117,0.21,263,0.23"
"11,Dc,District of Columbia,103,0.18,160,0.14"
"23,Me,Maine,90,0.16,200,0.17"
"54,Wv,West Virginia,86,0.15,184,0.16"
"44,Ri,Rhode Island,67,0.12,131,0.11"
"10,De,Delaware,55,0.1,129,0.11"
"50,Vt,Vermont,25,0.04,57,0.05"
"29,,State Non-Migrant,1811509,,4082043,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
